Price,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2023-11-15,,11.1899995803833,,27.559999465942383,18.99072265625,18.981163024902344,19.329999923706055,8.699999809265137,11.1899995803833,,27.889999389648438,19.00494023803168,18.990783703011644,20.8700008392334,8.899999618530273,11.130000114440918,,27.34000015258789,18.97650507446832,18.952302825531174,19.059999465942383,8.5,11.130000114440918,,27.420000076293945,18.99546305546561,18.952302825531174,19.149999618530273,8.5,3100.0,,219600,12700.0,67000.0,1424400.0,11140.0
2023-11-16,,11.1899995803833,,27.65999984741211,19.076034545898438,19.048505783081055,18.270000457763672,8.600000381469727,11.1899995803833,,27.719999313354492,19.10921011351755,19.077367817176174,19.420000076293945,8.800000190734863,11.1899995803833,,27.030000686645508,19.059920440493038,19.010024905910942,18.079999923706055,8.149999618530273,11.1899995803833,,27.540000915527344,19.09973112163597,19.06774713914447,19.010000228881836,8.5,0.0,,105700,52200.0,94800.0,1113200.0,2220.0
2023-11-17,,11.1899995803833,,27.059999465942383,19.0997314453125,19.048505783081055,19.149999618530273,9.199999809265137,11.1899995803833,,27.83799934387207,19.12816842143915,19.05812646111276,19.260000228881836,9.199999809265137,11.1899995803833,,26.989999771118164,19.061817285076504,19.010024905910942,18.40999984741211,8.449999809265137,11.1899995803833,,27.799999237060547,19.12816842143915,19.010024905910942,18.65999984741211,8.550000190734863,0.0,,161200,14800.0,41100.0,1113400.0,10040.0
2023-11-20,,11.1899995803833,,27.6200008392334,19.128164291381836,19.077367782592773,19.270000457763672,9.850000381469727,11.1899995803833,,27.954999923706055,19.128164291381836,19.08698846060704,20.200000762939453,10.149999618530273,11.1899995803833,,26.799999237060547,19.06181316934539,19.048505748549978,19.003999710083008,9.199999809265137,11.1899995803833,,26.899999618530273,19.06181316934539,19.048505748549978,19.149999618530273,9.199999809265137,100.0,,206300,270300.0,47100.0,1064400.0,33880.0
2023-11-21,,11.199999809265137,,27.34000015258789,19.128164291381836,19.048505783081055,18.899999618530273,9.449999809265137,11.199999809265137,,27.649999618530273,19.147122271372957,19.077367817176174,19.19099998474121,9.75,11.170000076293945,,27.290000915527344,19.09498873036361,19.011947940543255,18.579999923706055,9.25,11.170000076293945,,27.510000228881836,19.147122271372957,19.06774713914447,19.059999465942383,9.75,1300.0,,123000,32800.0,66500.0,877700.0,9720.0
2023-11-22,,11.199999809265137,,27.479999542236328,19.132904052734375,19.05812644958496,18.979999542236328,8.949999809265137,11.199999809265137,,27.93000030517578,19.141435686631986,19.077367805636733,19.6200008392334,9.449999809265137,11.199999809265137,,27.34000015258789,19.10446888894085,19.038886928489895,18.725000381469727,8.800000190734863,11.199999809265137,,27.510000228881836,19.141435686631986,19.048505771559075,19.209999084472656,9.399999618530273,76800.0,,114900,19600.0,39000.0,700800.0,6340.0
2023-11-24,,11.199999809265137,,27.93000030517578,19.06654930114746,18.981163024902344,18.860000610351562,9.050000190734863,11.220000267028809,,28.091999053955078,19.094986267466307,18.990783703011644,19.229999542236328,9.199999809265137,11.199999809265137,,27.520000457763672,19.061810710727112,18.961921668683747,18.469999313354492,8.569999694824219,11.220000267028809,,27.520000457763672,19.094986267466307,18.990783703011644,18.920000076293945,8.75,7800.0,,88100,12200.0,39000.0,338200.0,6400.0
2023-11-27,,11.180000305175781,,27.610000610351562,19.165136337280273,19.029266357421875,19.100000381469727,8.75,11.180000305175781,,27.829999923706055,19.166083694159624,19.077367912864965,19.579999923706055,9.100000381469727,11.170000076293945,,27.3700008392334,19.08077456876082,19.028303005144174,18.3700008392334,8.649999618530273,11.170000076293945,,27.690000534057617,19.08077456876082,19.029266357421875,18.739999771118164,9.0,9800.0,,128400,6600.0,45400.0,1394900.0,6380.0
2023-11-28,,11.180000305175781,,27.549999237060547,19.226747512817383,19.1158504486084,20.270000457763672,9.050000190734863,11.180000305175781,,27.670000076293945,19.226747512817383,19.17357268159826,20.40999984741211,9.149999618530273,11.180000305175781,,27.239999771118164,19.118689174496247,19.06774705865293,18.610000610351562,8.350000381469727,11.180000305175781,,27.479999542236328,19.118689174496247,19.06774705865293,18.93000030517578,8.75,700.0,,155600,31500.0,70700.0,2403000.0,12980.0
2023-11-29,,11.239999771118164,,27.6299991607666,19.317737579345703,19.207244873046875,25.09000015258789,9.699999809265137,11.25,,28.200000762939453,19.317737579345703,19.22167497310808,26.489999771118164,9.699999809265137,11.239999771118164,,27.445999145507812,19.27982342943161,19.16395273790649,23.31999969482422,8.850000381469727,11.239999771118164,,27.549999237060547,19.30826039781646,19.17261189891728,23.360000610351562,9.25,372000.0,,193700,44100.0,46400.0,8075900.0,18580.0
2023-11-30,,11.1899995803833,,27.579999923706055,19.24190902709961,19.130279541015625,25.079999923706055,9.5,11.1899995803833,,28.045000076293945,19.269398641140274,19.14470963976425,26.450000762939453,9.649999618530273,11.1899995803833,,27.499000549316406,19.232431844804236,19.115849442267,24.610000610351562,9.350000381469727,11.1899995803833,,27.639999389648438,19.251388017327507,19.125468284795012,25.75,9.649999618530273,47300.0,,164000,39900.0,54500.0,3607300.0,8320.0
2023-12-01,,11.1899995803833,,27.469999313354492,19.38167381286621,19.21686553955078,25.770000457763672,9.600000381469727,11.1899995803833,,27.864999771118164,19.38642692065274,19.226486217904572,25.850000381469727,10.0,11.1899995803833,,27.059999465942383,19.272334199064854,19.118735721316177,24.079999923706055,9.300000190734863,11.1899995803833,,27.450000762939453,19.272334199064854,19.125470012668153,25.0,9.449999809265137,0.0,,124300,34400.0,47600.0,2159100.0,36180.0
2023-12-04,,11.1899995803833,,27.469999313354492,19.330331802368164,19.25053596496582,26.940000534057617,9.649999618530273,11.1899995803833,,27.799999237060547,19.33888957298473,19.25053596496582,27.799999237060547,9.850000381469727,11.1899995803833,,27.25,19.301809527255358,19.221673931450727,26.219999313354492,9.104999542236328,11.1899995803833,,27.389999389648438,19.3170209237232,19.237067382983444,26.489999771118164,9.449999809265137,0.0,,160400,223500.0,67100.0,2344000.0,21760.0
2023-12-05,,11.1899995803833,,25.950000762939453,19.449180603027344,19.34674072265625,25.739999771118164,9.399999618530273,11.1899995803833,,27.280000686645508,19.454885783776245,19.365980243191597,26.559999465942383,9.850000381469727,11.1899995803833,,25.90999984741211,19.424461175567632,19.298637333926237,25.149999618530273,9.050000190734863,11.1899995803833,,27.260000228881836,19.434919464626407,19.298637333926237,26.3700008392334,9.399999618530273,0.0,,255800,34700.0,49500.0,1217100.0,14260.0
2023-12-06,,11.1899995803833,,26.520000457763672,19.519540786743164,19.452566146850586,22.399999618530273,9.399999618530273,11.1899995803833,,27.0,19.538555034548622,19.452566146850586,22.950000762939453,10.149999618530273,11.1899995803833,,25.979999542236328,19.48436125472809,19.385223231911507,22.049999237060547,8.25,11.1899995803833,,25.979999542236328,19.510032756104728,19.385223231911507,22.5,9.449999809265137,0.0,,172100,446200.0,271100.0,11541100.0,44300.0
2023-12-07,,11.199999809265137,,26.600000381469727,19.51003074645996,19.403501510620117,21.969999313354492,9.300000190734863,11.199999809265137,,26.969999313354492,19.5385530219659,19.423704383476494,22.649999618530273,9.399999618530273,11.199999809265137,,25.899999618530273,19.500522716800905,19.356361473955236,21.139999389648438,9.149999618530273,11.199999809265137,,26.270000457763672,19.500522716800905,19.404463027911376,22.399999618530273,9.399999618530273,300.0,,302700,17300.0,54600.0,4354900.0,3080.0
2023-12-08,,11.1899995803833,,27.079999923706055,19.410200119018555,19.356361389160156,21.93000030517578,10.149999618530273,11.210000038146973,,27.25,19.45013275748662,19.356361389160156,22.524999618530273,11.5,11.1899995803833,,26.459999084472656,19.386429136955005,19.322688099590376,21.6299991607666,8.550000190734863,11.210000038146973,,26.459999084472656,19.45013275748662,19.341929455071206,22.25,9.149999618530273,700.0,,186100,24600.0,50200.0,4837800.0,144480.0
2023-12-11,,11.1899995803833,,26.389999389648438,19.405445098876953,19.308258056640625,21.950000762939453,9.850000381469727,11.1899995803833,,27.079999923706055,19.412100538587904,19.365980288294416,22.530000686645508,10.25,11.1899995803833,,26.219999313354492,19.348398731850423,19.308258056640625,21.5,9.649999618530273,11.1899995803833,,27.079999923706055,19.373118159289106,19.308258056640625,21.950000762939453,9.800000190734863,0.0,,179700,32100.0,73600.0,2142000.0,29460.0
2023-12-12,,11.1899995803833,,27.030000686645508,19.432064056396484,19.409271240234375,20.68000030517578,9.350000381469727,11.1899995803833,,27.219999313354492,19.44347441623966,19.41408249630427,21.889999389648438,10.149999618530273,11.1899995803833,,26.049999237060547,19.38642624396588,19.337118913794857,20.6299991607666,9.300000190734863,11.1899995803833,,26.540000915527344,19.38642624396588,19.337118913794857,21.649999618530273,10.050000190734863,100.0,,306400,48300.0,59400.0,2200200.0,25440.0
2023-12-13,,11.1899995803833,,28.59000015258789,19.65264892578125,19.515098571777344,22.959999084472656,9.0,11.1899995803833,,28.6200008392334,19.65264892578125,19.51990982827067,23.0,9.104999542236328,11.1899995803833,,26.93000030517578,19.47199997668774,19.442944404031138,20.422000885009766,8.100000381469727,11.1899995803833,,26.93000030517578,19.481508007005434,19.44583079093579,20.700000762939453,9.050000190734863,0.0,,362300,37500.0,56400.0,3221600.0,36080.0
2023-12-14,,11.1899995803833,,28.350000381469727,19.800024032592773,19.649784088134766,24.700000762939453,8.75,11.1899995803833,,29.8700008392334,19.820940614755298,19.66421602243318,26.299999237060547,9.0,11.1899995803833,,28.190000534057617,19.738222731785015,19.625733310912985,24.100000381469727,8.649999618530273,11.1899995803833,,29.0,19.738222731785015,19.63535398879303,24.219999313354492,8.949999809265137,0.0,,266600,79800.0,43100.0,4668500.0,14260.0
2023-12-15,,11.25,,28.18000030517578,19.79525375366211,19.62647819519043,25.889999389648438,8.550000190734863,11.25,,28.739999771118164,19.806699843479443,19.67017898965724,26.0,8.899999618530273,11.25,,27.829999923706055,19.771410158742242,19.6070570605325,24.79199981689453,8.550000190734863,11.25,,28.739999771118164,19.790485762338008,19.6070570605325,25.34000015258789,8.75,5900.0,,561500,62100.0,61200.0,2403200.0,18280.0
2023-12-18,,11.25,,27.09000015258789,19.75233268737793,19.539077758789062,26.309999465942383,8.649999618530273,11.25,,28.09000015258789,19.75233268737793,19.60705635835228,26.600000381469727,8.800000190734863,11.25,,27.0,19.723721103839456,19.539077758789062,25.200000762939453,8.350000381469727,11.25,,28.09000015258789,19.73325890473545,19.60705635835228,25.450000762939453,8.800000190734863,0.0,,163800,54400.0,38600.0,1888000.0,21080.0
2023-12-19,,11.25,,28.979999542236328,19.800024032592773,19.70417022705078,27.219999313354492,8.600000381469727,11.25,,29.030000686645508,19.809561834616314,19.752725842319865,27.389999389648438,8.925000190734863,11.25,,27.110000610351562,19.779041959630817,19.636189772484876,26.520000457763672,8.399999618530273,11.25,,27.110000610351562,19.800024032592773,19.636189772484876,26.799999237060547,8.824999809265137,0.0,,436000,25900.0,48500.0,1774900.0,10160.0
2023-12-20,,11.260000228881836,,28.6299991607666,19.847705841064453,19.77214813232422,23.010000228881836,8.550000190734863,11.260000228881836,,30.3799991607666,19.847705841064453,19.77214813232422,25.565000534057617,8.850000381469727,11.260000228881836,,28.510000228881836,19.771405264717778,19.72359066648891,20.850000381469727,8.149999618530273,11.260000228881836,,28.700000762939453,19.78952762939283,19.72359066648891,25.389999389648438,8.399999618530273,400.0,,353700,48300.0,73600.0,10142100.0,31080.0
2023-12-21,,11.260000228881836,,29.809999465942383,19.830541610717773,19.72844696044922,24.90999984741211,8.850000381469727,11.260000228881836,,29.989999771118164,19.862016535664875,19.777002573074395,24.950000762939453,9.0,11.260000228881836,,28.656999588012695,19.80955954018605,19.69445766115602,23.809999465942383,8.399999618530273,11.260000228881836,,28.989999771118164,19.847708924711867,19.74301327378119,24.15999984741211,8.399999618530273,0.0,,160000,26200.0,194000.0,2673700.0,12780.0
2023-12-22,,11.300000190734863,,30.229999542236328,19.819095611572266,19.75369644165039,25.25,8.75,11.300000190734863,,30.68000030517578,19.862968036650713,19.859550424338767,25.40999984741211,8.850000381469727,11.300000190734863,,29.65999984741211,19.787620689371856,19.704170232699568,24.2549991607666,8.625,11.300000190734863,,29.860000610351562,19.828633411658775,19.762437341494767,24.90999984741211,8.800000190734863,2900.0,,155300,11200.0,62100.0,2559800.0,9000.0
2023-12-26,,11.300000190734863,,30.270000457763672,19.82863426208496,19.7381591796875,25.43000030517578,8.949999809265137,11.300000190734863,,30.600000381469727,19.838170243431097,19.743014000217492,25.841999053955078,9.050000190734863,11.300000190734863,,30.0,19.814326651766883,19.707081660094897,25.299999237060547,8.5,11.300000190734863,,30.139999389648438,19.82863426208496,19.713879520203662,25.43000030517578,9.015000343322754,1600.0,,208300,97600.0,24400.0,924200.0,16060.0
2023-12-27,,11.289999961853027,,30.149999618530273,19.933544158935547,19.814876556396484,25.239999771118164,8.850000381469727,11.289999961853027,,30.5,19.943081958344827,19.83041531597965,25.850000381469727,9.100000381469727,11.25,,29.8799991607666,19.885856981038383,19.792541789075727,25.110000610351562,8.5,11.25,,30.40999984741211,19.901116004773847,19.80128083636544,25.700000762939453,9.100000381469727,1500.0,,134700,38200.0,45000.0,606400.0,16000.0
2023-12-28,,11.289999961853027,,29.799999237060547,19.914470672607422,19.791568756103516,24.59000015258789,8.699999809265137,11.289999961853027,,30.049999237060547,19.952621874291545,19.82070323485354,25.09000015258789,8.949999809265137,11.289999961853027,,29.68000030517578,19.88585909049375,19.773118216156348,24.399999618530273,8.699999809265137,11.289999961853027,,29.860000610351562,19.943084073870512,19.80128024902019,25.049999237060547,8.899999618530273,0.0,,127900,195600.0,129900.0,1122800.0,21660.0
2023-12-29,,11.3100004196167,,28.90999984741211,19.862014770507812,19.801280975341797,23.850000381469727,8.75,11.3100004196167,,29.90999984741211,19.90493396125353,19.83041545516049,24.56999969482422,8.850000381469727,11.28499984741211,,28.780000686645508,19.83816936075514,19.69348580797396,23.780000686645508,8.550000190734863,11.3100004196167,,29.700000762939453,19.866782760968736,19.71387938816366,24.56999969482422,8.850000381469727,60800.0,,180000,8100.0,115300.0,970800.0,15500.0
2024-01-02,,11.3100004196167,,29.290000915527344,19.79525375366211,19.61676788330078,23.850000381469727,8.600000381469727,11.3100004196167,,29.90999984741211,19.828636969529544,19.62647752415878,24.829999923706055,8.899999618530273,11.3100004196167,,28.510000228881836,19.780947960540125,19.607056390164864,23.110000610351562,8.5,11.3100004196167,,28.6200008392334,19.809561365933778,19.61676788330078,23.469999313354492,8.899999618530273,0.0,,123200,52800.0,38100.0,1272300.0,4600.0
2024-01-03,,11.3100004196167,,28.489999771118164,19.829586029052734,19.65561294555664,22.479999542236328,8.399999618530273,11.3100004196167,,29.09000015258789,19.838168775459042,19.65755598518811,23.350000381469727,8.699999809265137,11.3100004196167,,28.290000915527344,19.733256616069845,19.577922849023928,22.010000228881836,8.300000190734863,11.3100004196167,,29.09000015258789,19.733256616069845,19.577922849023928,23.149999618530273,8.699999809265137,0.0,,138900,42100.0,52300.0,2471100.0,13260.0
2024-01-04,,11.3100004196167,,28.690000534057617,19.733259201049805,19.59248924255371,21.8799991607666,7.949999809265137,11.3100004196167,,28.860000610351562,19.76187078501791,19.684747506000697,22.739999771118164,8.399999618530273,11.3100004196167,,28.200000762939453,19.714183598971374,19.55849994095051,21.850000381469727,7.900000095367432,11.3100004196167,,28.420000076293945,19.733259201049805,19.577922928231775,22.65999984741211,8.25,0.0,,155900,54100.0,60800.0,1779600.0,30860.0
2024-01-05,,11.3100004196167,,28.18000030517578,19.687475204467773,19.52450942993164,21.5,8.699999809265137,11.3100004196167,,28.6299991607666,19.771405292823655,19.57792171550756,22.209999084472656,8.850000381469727,11.3100004196167,,27.934999465942383,19.676029117467422,19.500231623472924,21.15999984741211,7.849999904632568,11.3100004196167,,28.459999084472656,19.676029117467422,19.50994311651199,21.479999542236328,7.949999809265137,0.0,,101500,26400.0,879600.0,1860300.0,61040.0
2024-01-08,,11.3100004196167,,29.260000228881836,19.733259201049805,19.56821060180664,21.989999771118164,8.699999809265137,11.3100004196167,,29.260000228881836,19.78094638709634,19.57792209503397,22.350000381469727,8.824999809265137,11.3100004196167,,27.74799919128418,19.676032394814513,19.519654987947934,21.049999237060547,8.399999618530273,11.3100004196167,,27.93000030517578,19.695107996892943,19.53907797440259,21.350000381469727,8.550000190734863,0.0,,165300,10000.0,78500.0,1546100.0,17500.0
2024-01-09,,11.210000038146973,,28.600000381469727,19.723722457885742,19.577922821044922,21.65999984741211,8.75,11.210000038146973,,29.299999237060547,19.75233404338842,19.577922821044922,22.15999984741211,8.850000381469727,11.210000038146973,,28.540000915527344,19.715137890745158,19.509944218210695,20.8700008392334,8.5,11.210000038146973,,28.860000610351562,19.745657764217842,19.509944218210695,21.1299991607666,8.5,200.0,,123900,201400.0,226600.0,2594200.0,7720.0
2024-01-10,,11.319000244140625,,28.790000915527344,19.70464515686035,19.539077758789062,21.559999465942383,8.649999618530273,11.319000244140625,,28.920000076293945,19.76187014208434,19.577921878991795,21.81999969482422,8.899999618530273,11.260000228881836,,28.09000015258789,19.700830400398683,19.53227989883274,21.170000076293945,8.600000381469727,11.260000228881836,,28.489999771118164,19.76187014208434,19.568210385871634,21.65999984741211,8.899999618530273,300.0,,105600,513200.0,74300.0,1025400.0,16240.0
2024-01-11,,11.300000190734863,,28.09000015258789,19.780941009521484,19.62647819519043,20.90999984741211,8.5,11.359999656677246,,28.549999237060547,19.780941009521484,19.62647819519043,21.149999618530273,8.75,11.289999961853027,,27.760000228881836,19.697010930002676,19.563356266065686,20.219999313354492,8.300000190734863,11.34000015258789,,28.549999237060547,19.752327614182573,19.57792258012863,21.149999618530273,8.75,16900.0,,115600,263100.0,43700.0,1769800.0,33100.0
2024-01-12,,11.279999732971191,,27.969999313354492,19.819095611572266,19.652698516845703,20.25,8.300000190734863,11.279999732971191,,28.760000228881836,19.845800724154746,19.66532364324427,21.260000228881836,8.699999809265137,11.279999732971191,,27.760000228881836,19.80002001139925,19.636189163619406,20.049999237060547,8.300000190734863,11.279999732971191,,28.190000534057617,19.845800724154746,19.66532364324427,21.049999237060547,8.399999618530273,400.0,,82800,17700.0,42900.0,1203500.0,25260.0
2024-01-16,,11.279999732971191,,26.459999084472656,19.69510269165039,19.526453018188477,19.610000610351562,8.699999809265137,11.279999732971191,,27.559999465942383,19.76186546179156,19.605113706054194,20.700000762939453,8.800000190734863,11.279999732971191,,26.420000076293945,19.676027094710328,19.519655158097883,19.149999618530273,8.149999618530273,11.279999732971191,,27.559999465942383,19.738021875191006,19.59734525231579,20.700000762939453,8.399999618530273,0.0,,174800,24900.0,53900.0,1887400.0,44520.0
2024-01-17,,11.300000190734863,,26.1200008392334,19.628341674804688,19.46041488647461,19.31999969482422,8.5,11.300000190734863,,26.540000915527344,19.656955072770664,19.472069418930108,19.420000076293945,8.75,11.300000190734863,,25.68000030517578,19.614035885396305,19.441964346457247,18.739999771118164,8.350000381469727,11.300000190734863,,25.959999084472656,19.647417273448674,19.472069418930108,18.969999313354492,8.75,66400.0,,209100,55100.0,67600.0,1485100.0,21980.0
2024-01-18,,11.34000015258789,,26.1200008392334,19.60927391052246,19.472070693969727,19.450000762939453,8.725000381469727,11.34000015258789,,26.68000030517578,19.63788731992016,19.490521235195235,19.79800033569336,8.899999618530273,11.3149995803833,,25.940000534057617,19.590200123407264,19.441965619525572,19.010000228881836,8.600000381469727,11.3149995803833,,26.260000228881836,19.63788731992016,19.490521235195235,19.760000228881836,8.649999618530273,50200.0,,225300,42900.0,31200.0,1369500.0,24580.0
2024-01-19,,11.300000190734863,,26.18000030517578,19.608314514160156,19.519655227661133,19.940000534057617,8.75,11.350000381469727,,26.280000686645508,19.609267748428884,19.519655227661133,20.059999465942383,8.899999618530273,11.300000190734863,,25.559999465942383,19.564442088856943,19.432253639819766,19.020000457763672,8.5,11.300000190734863,,26.110000610351562,19.580656167172137,19.44196513316636,19.43000030517578,8.729999542236328,78200.0,,150400,17600.0,53800.0,1731600.0,16760.0
2024-01-22,,11.319999694824219,,26.450000762939453,19.656957626342773,19.539077758789062,21.110000610351562,8.5,11.319999694824219,,26.90999984741211,19.66649542690379,19.539077758789062,21.469999313354492,8.949999809265137,11.319999694824219,,26.170000076293945,19.63788202522074,19.480808800068086,20.18000030517578,8.399999618530273,11.319999694824219,,26.290000915527344,19.660772382737292,19.480808800068086,20.239999771118164,8.75,82500.0,,145300,28500.0,74700.0,1773100.0,49460.0
2024-01-23,,11.329999923706055,,26.280000686645508,19.60927391052246,19.432252883911133,21.760000228881836,8.699999809265137,11.329999923706055,,26.739999771118164,19.618811713655028,19.490519989446152,22.969999313354492,9.050000190734863,11.329999923706055,,25.959999084472656,19.580662320274698,19.422541390942317,21.489999771118164,8.550000190734863,11.329999923706055,,26.68000030517578,19.618811713655028,19.490519989446152,21.940000534057617,9.0,800.0,,118200,22200.0,49100.0,3139000.0,15980.0
2024-01-24,,11.329999923706055,,25.760000228881836,19.55204200744629,19.451675415039062,20.979999542236328,8.75,11.329999923706055,,26.510000228881836,19.65695598571158,19.509942519211705,22.743000030517578,9.0,11.329999923706055,,25.565000534057617,19.55204200744629,19.432252429555565,20.969999313354492,8.449999809265137,11.329999923706055,,26.510000228881836,19.64741818594662,19.509942519211705,22.350000381469727,9.0,0.0,,162100,23200.0,33300.0,1458200.0,15420.0
2024-01-25,,11.329999923706055,,25.959999084472656,19.63787841796875,19.48080825805664,21.010000228881836,8.75,11.331000328063965,,26.15999984741211,19.63787841796875,19.48080825805664,21.40999984741211,8.800000190734863,11.329999923706055,,25.635000228881836,19.599727222732618,19.44196413893466,20.70800018310547,8.5,11.331000328063965,,25.84000015258789,19.60926502154165,19.44196413893466,21.34000015258789,8.75,331300.0,,133300,16400.0,49500.0,1549100.0,16400.0
2024-01-26,,11.329999923706055,,25.600000381469727,19.618803024291992,19.471097946166992,20.1200008392334,8.699999809265137,11.329999923706055,,26.510000228881836,19.628340823200173,19.480809439605974,21.329999923706055,9.0,11.329999923706055,,25.479999542236328,19.582560116100556,19.43225382468904,20.100000381469727,8.550000190734863,11.329999923706055,,26.309999465942383,19.628340823200173,19.43225382468904,21.139999389648438,8.699999809265137,0.0,,116500,23900.0,65900.0,1370700.0,18160.0
2024-01-29,,11.34000015258789,,26.239999771118164,19.690338134765625,19.539077758789062,21.049999237060547,8.699999809265137,11.34000015258789,,26.239999771118164,19.695106125257357,19.539077758789062,21.239999771118164,8.899999618530273,11.130000114440918,,25.40999984741211,19.63788114360973,19.49052029318825,19.8799991607666,8.5,11.319999694824219,,25.709999084472656,19.63788114360973,19.49052029318825,20.200000762939453,8.885000228881836,36300.0,,117200,16700.0,33700.0,1015200.0,18500.0
2024-01-30,,8.5,,25.0,19.713228225708008,19.52839469909668,20.219999313354492,8.399999618530273,10.899999618530273,,26.049999237060547,19.723719259967993,19.539078638604483,20.68000030517578,8.75,8.5,,25.0,19.66649427909121,19.4905211708172,20.0,8.0,10.899999618530273,,26.049999237060547,19.704643659959284,19.51965565148957,20.670000076293945,8.5,9200.0,,110300,41200.0,59600.0,989000.0,47640.0
2024-01-31,,9.6899995803833,,24.59000015258789,19.814327239990234,19.62647819519043,19.8700008392334,8.100000381469727,9.6899995803833,,25.280000686645508,19.838170832362287,19.645901182126345,21.18000030517578,8.300000190734863,8.75,,24.459999084472656,19.77617785602485,19.587634073596586,19.860000610351562,8.0,9.100000381469727,,24.950000762939453,19.80955924917562,19.587634073596586,20.139999389648438,8.300000190734863,2100.0,,184600,95200.0,111400.0,1104900.0,19360.0
2024-02-01,,10.0,,24.989999771118164,19.95016098022461,19.64104652404785,20.540000915527344,7.900000095367432,10.0,,25.040000915527344,20.00277498004734,19.645901344683008,20.969999313354492,8.100000381469727,9.5,,24.100000381469727,19.90711332806003,19.568211248574507,20.06999969482422,7.849999904632568,9.649999618530273,,24.649999618530273,19.90711332806003,19.568211248574507,20.34000015258789,8.100000381469727,800.0,,227800,19100.0,89300.0,1419900.0,14980.0
2024-02-02,,9.430000305175781,,24.649999618530273,19.754056930541992,19.67503547668457,19.790000915527344,7.699999809265137,9.430000305175781,,24.940000534057617,19.782755975718676,19.7527255714164,19.975000381469727,7.855000019073486,9.430000305175781,,24.420000076293945,19.71579336156747,19.509943793844688,19.110000610351562,7.650000095367432,9.430000305175781,,24.709999084472656,19.782755975718676,19.509943793844688,19.84000015258789,7.849999904632568,400.0,,181500,10035200.0,76700.0,1755800.0,14620.0
2024-02-05,,9.90999984741211,,24.540000915527344,19.59621810913086,19.48080825805664,18.479999542236328,7.300000190734863,9.90999984741211,,24.729999542236328,19.62013306948076,19.519654229456485,19.270000457763672,7.599999904632568,9.90999984741211,,24.079999923706055,19.567519061954265,19.461387124634584,18.209999084472656,6.75,9.90999984741211,,24.350000381469727,19.610566720421897,19.519654229456485,19.25,7.599999904632568,700.0,,268300,392000.0,50100.0,2418300.0,39500.0
2024-02-06,,8.99899959564209,,25.690000534057617,19.682310104370117,19.52936553955078,19.600000381469727,7.5,9.920000076293945,,25.8799991607666,19.6918746272203,19.52936553955078,19.6299991607666,7.75,8.050000190734863,,24.299999237060547,19.620129758278654,19.508971960440064,18.1200008392334,7.199999809265137,9.920000076293945,,24.520000457763672,19.639262453167444,19.508971960440064,18.329999923706055,7.449999809265137,3600.0,,224300,50100.0,31000.0,2329600.0,49080.0
2024-02-07,,12.5,,25.219999313354492,19.639270782470703,19.490520477294922,20.229999542236328,7.400000095367432,12.5,,25.600000381469727,19.706233418387097,19.509943463718717,20.62700080871582,7.849999904632568,7.199999809265137,,24.790000915527344,19.639270782470703,19.441964863513373,19.469999313354492,7.25,7.420000076293945,,25.600000381469727,19.687100715383846,19.441964863513373,20.049999237060547,7.849999904632568,11100.0,,163100,76800.0,170800.0,4053300.0,21360.0
2024-02-08,,8.199999809265137,,25.270000457763672,19.60099983215332,19.451675415039062,21.579999923706055,6.650000095367432,11.539999961853027,,25.399999618530273,19.620132529744723,19.471096548244713,22.229999542236328,7.400000095367432,7.199999809265137,,24.966999053955078,19.581867134561918,19.432252429555565,19.427000045776367,6.550000190734863,11.170000076293945,,25.020000457763672,19.605783918848406,19.451675415039062,19.5,7.349999904632568,17800.0,,126100,30900.0,71700.0,4086000.0,50360.0
2024-02-09,,9.0,,25.350000381469727,19.57708740234375,19.446819305419922,22.43000030517578,6.875,9.789999961853027,,25.600000381469727,19.59047992746951,19.461387471093143,23.15999984741211,7.099999904632568,7.35099983215332,,24.899999618530273,19.543606089529348,19.32542842105116,21.469999313354492,6.599999904632568,8.40999984741211,,25.25,19.543606089529348,19.32542842105116,21.709999084472656,6.599999904632568,5800.0,,219400,25400.0,48300.0,2668800.0,39040.0
2024-02-12,,8.25,,26.170000076293945,19.586652755737305,19.490520477294922,22.15999984741211,7.099999904632568,8.25,,26.209999084472656,19.60100136775774,19.50023197050682,22.90999984741211,7.199999809265137,8.067000389099121,,25.18000030517578,19.557953707101824,19.441964863513373,21.8799991607666,6.5,8.067000389099121,,25.18000030517578,19.572302319122258,19.441964863513373,22.579999923706055,7.0,1800.0,,169500,17300.0,48100.0,2382700.0,51320.0
2024-02-13,,8.680000305175781,,24.90999984741211,19.41924476623535,19.364274978637695,20.670000076293945,6.699999809265137,8.760000228881836,,25.510000228881836,19.467076514923356,19.422542086258645,20.959999084472656,6.949999809265137,6.300000190734863,,24.639999389648438,19.41924476623535,19.364274978637695,20.100000381469727,6.5,7.989999771118164,,25.510000228881836,19.457510165185756,19.393407606309193,20.459999084472656,6.949999809265137,4000.0,,206000,41200.0,44900.0,2854600.0,27920.0
