movie_id,genre_id
2801,5
2801,12
2801,9
2802,5
2802,12
2802,10
2803,12
2803,9
2804,3
2805,14
2805,9
2806,12
2807,5
2807,11
2807,12
2808,5
2808,10
2809,14
2809,3
2810,12
2810,7
2810,10
2811,14
2812,5
2812,3
2812,8
2813,12
2813,3
2813,7
2813,8
2814,11
2814,14
2814,9
2814,16
2815,10
2815,8
2816,14
2817,14
2817,12
2818,14
2819,14
2819,12
2819,0
2820,14
2820,12
2820,0
2821,14
2821,15
2822,14
2822,0
2823,14
2823,12
2823,0
2824,15
2824,12
2824,8
2825,12
2826,12
2827,9
2827,7
2827,0
2827,6
2828,1
2829,5
2829,15
2829,12
2829,8
2830,14
2831,14
2832,12
2832,0
2832,17
2833,0
2833,10
2834,14
2834,12
2835,14
2835,0
2836,12
2836,0
2836,4
2837,14
2837,12
2837,7
2838,14
2838,12
2839,14
2839,12
2839,0
2840,5
2840,15
2840,12
2841,12
2841,10
2841,8
2842,15
2842,12
2842,3
2842,8
2843,5
2843,12
2844,13
2844,11
2845,12
2846,5
2846,8
2847,14
2847,0
2848,12
2848,8
2849,5
2849,11
2849,14
2849,9
2850,14
2850,12
2851,15
2851,12
2852,14
2853,14
2854,12
2854,0
2855,1
2856,14
2857,12
2857,0
2857,17
2858,14
2859,12
2859,16
2859,0
2860,14
2860,15
2860,12
2861,5
2862,3
2862,7
2862,8
2863,14
2863,12
2863,0
2864,12
2865,5
2865,14
2866,16
2866,4
2867,12
2868,15
2868,12
2868,8
2869,14
2869,12
2870,12
2870,7
2870,8
2871,9
2872,3
2872,10
2872,8
2873,14
2874,12
2874,3
2875,12
2875,10
2876,14
2877,1
2878,12
2878,8
2879,12
2879,0
2880,12
2881,1
2882,5
2882,10
2883,12
2884,5
2884,14
2884,15
2885,15
2885,8
2886,5
2886,3
2886,8
2887,5
2887,15
2887,8
2888,14
2888,12
2889,14
2889,1
2890,14
2890,0
2891,5
2891,12
2891,8
2892,12
2893,14
2894,1
2895,5
2895,13
2895,11
2895,14
2895,6
2896,14
2896,0
2897,13
2897,14
2898,5
2898,13
2898,9
2899,5
2899,14
2899,10
2900,5
2900,15
2900,12
2901,14
2901,12
2901,0
2902,15
2902,12
2902,0
2903,11
2904,14
2904,0
2905,5
2905,10
2906,13
2906,14
2907,14
2907,12
2908,12
2908,7
2909,13
2909,11
2909,12
2909,16
2910,14
2911,14
2912,14
2912,9
2912,10
2913,10
2914,12
2914,0
2915,14
2916,7
2916,10
2916,8
2917,14
2917,3
2917,7
2917,8
2918,12
2918,0
2919,13
2919,14
2919,12
2920,5
2920,15
2921,5
2921,15
2922,15
2922,8
2923,14
2924,14
2924,12
2925,12
2925,16
2926,14
2926,12
2927,12
2927,8
2928,3
2929,14
2929,12
2929,0
2930,12
2930,7
2931,5
2931,15
2931,12
2931,8
2932,14
2932,12
2932,0
2933,12
2934,12
2935,12
2935,8
2936,12
2936,10
2937,5
2937,9
2937,8
2938,10
2938,4
2938,2
2938,14
2938,15
2938,6
2938,13
2939,12
2940,14
2941,12
2941,3
2942,1
2943,5
2943,9
2943,10
2944,12
2944,0
2945,12
2945,8
2946,12
2946,0
2947,5
2947,15
2947,12
2947,7
2947,8
2948,13
2948,11
2948,14
2948,16
2949,12
2950,5
2950,15
2950,12
2950,7
2950,10
2950,8
2951,12
2951,0
2952,11
2953,3
2953,10
2954,14
2954,12
2955,14
2955,15
2955,7
2955,8
2956,8
2957,13
2957,11
2957,14
2958,8
2959,12
2959,7
2959,8
2960,7
2960,0
2960,10
2960,8
2961,3
2961,7
2961,8
2962,15
2962,12
2963,14
2963,12
2963,17
2964,5
2964,14
2964,15
2964,8
2965,5
2965,13
2965,15
2965,12
2966,5
2966,7
2966,8
2967,12
2967,8
2968,12
2968,0
2969,11
2969,12
2969,9
2969,6
2970,15
2970,12
2971,15
2971,12
2971,8
2972,12
2972,7
2973,14
2974,12
2974,9
2974,0
2975,12
2975,10
2976,14
2977,5
2977,14
2978,14
2978,0
2979,14
2980,14
2980,12
2980,0
2981,11
2981,14
2981,9
2981,6
2982,15
2982,12
2982,7
2983,12
2984,3
2985,12
2985,2
2985,8
2986,12
2986,0
2987,14
2987,0
2988,12
2988,16
2988,0
2989,14
2989,15
2990,14
2990,12
2990,0
2991,14
2992,12
2992,16
2993,16
2994,5
2994,12
2995,14
2995,12
2996,12
2996,8
2997,12
2998,14
2998,3
2999,5
2999,17
3000,5
3001,15
3001,12
3001,8
3002,5
3002,13
3002,14
3002,10
3003,5
3003,3
3004,12
3004,8
3005,15
3005,12
3005,8
3006,14
3006,9
3006,8
3007,5
3007,14
3008,15
3008,12
3008,2
3009,11
3009,14
3009,12
3010,5
3011,3
3011,10
3011,8
3012,15
3012,3
3012,7
3012,8
3013,5
3013,14
3013,15
3013,9
3014,9
3015,12
3016,13
3017,3
3017,10
3017,8
3018,3
3018,8
3019,15
3019,12
3019,8
3020,2
3021,14
3021,15
3021,12
3021,7
3022,12
3023,12
3023,0
3024,3
3024,10
3025,12
3025,0
3026,12
3027,4
3028,1
3029,12
3029,0
3030,14
3030,12
3030,8
3031,14
3031,12
3032,1
3033,15
3033,12
3033,7
3034,15
3034,7
3035,12
3036,14
3036,12
3037,12
3038,13
3039,11
3039,12
3040,5
3040,14
3040,15
3040,12
3041,1
3042,9
3042,3
3042,7
3042,8
3043,12
3044,12
3045,5
3045,11
3045,14
3046,12
3047,14
3048,5
3048,12
3048,17
3049,12
3050,14
3050,12
3051,14
3051,12
3052,12
3053,15
3053,12
3054,12
3055,14
3056,5
3056,0
3056,8
3057,13
3058,14
3058,0
3059,3
3059,8
3060,14
3060,12
3061,5
3062,14
3063,1
3064,13
3064,14
3064,12
3064,0
3065,14
3065,0
3066,5
3066,12
3066,9
3066,10
3067,14
3067,4
3068,15
3068,12
3068,8
3069,14
3070,14
3070,3
3070,0
3070,8
3071,1
3072,14
3072,3
3073,5
3073,14
3073,10
3074,14
3074,0
3075,12
3075,16
3076,12
3076,8
3077,13
3077,11
3077,9
3077,16
3077,0
3078,1
3079,12
3079,3
3079,7
3079,8
3080,13
3080,14
3081,13
3081,11
3081,14
3082,14
3082,12
3082,0
3083,5
3083,15
3083,12
3084,5
3084,12
3084,8
3085,14
3085,12
3086,14
3087,14
3088,14
3089,12
3090,5
3091,5
3091,10
3092,1
3093,14
3093,12
3093,0
3094,5
3094,13
3094,14
3095,15
3095,12
3096,5
3096,12
3097,5
3097,14
3097,12
3097,8
3098,14
3099,12
3100,14
3101,12
3102,12
3102,0
3103,5
3103,15
3103,12
3104,5
3104,12
3104,8
3105,3
3106,14
3107,14
3107,17
3108,16
3108,15
3108,5
3108,9
3109,0
3109,4
3110,15
3110,12
3110,8
3111,3
3112,7
3112,8
3113,12
3114,15
3114,12
3114,7
3114,8
3115,5
3115,12
3116,12
3117,3
3118,12
3119,1
3119,12
3119,8
3120,12
3120,0
3121,15
3121,2
3122,14
3122,12
3123,15
3123,12
3123,8
3124,5
3124,13
3124,11
3124,14
3124,9
3125,12
3126,12
3127,5
3127,12
3127,0
3127,8
3128,5
3128,14
3129,13
3129,11
3129,9
3129,16
3130,12
3130,0
3131,5
3131,12
3131,17
3132,12
3132,17
3133,15
3133,7
3133,8
3134,12
3135,12
3136,13
3136,11
3137,14
3137,12
3137,17
3138,6
3138,5
3138,11
3139,12
3139,0
3140,3
3141,14
3141,0
3142,1
3143,14
3143,0
3144,12
3145,14
3145,12
3146,12
3147,14
3147,1
3147,16
3148,14
3148,3
3149,12
3150,5
3150,13
3151,14
3151,9
3151,0
3152,5
3152,14
3152,15
3152,12
3153,12
3154,14
3154,0
3155,14
3155,0
3156,15
3156,12
3157,5
3157,9
3158,5
3158,10
3158,6
3159,14
3159,12
3159,9
3159,0
3160,14
3161,15
3161,7
3161,8
3162,12
3163,14
3163,12
3163,0
3164,14
3164,15
3164,12
3165,8
3165,4
3166,15
3166,8
3167,14
3167,15
3168,5
3168,14
3168,12
3169,12
3169,10
3170,12
3170,0
3171,3
3172,14
3172,0
3173,14
3173,12
3173,16
3173,0
3174,12
3174,9
3174,0
3175,14
3175,15
3176,14
3176,12
3176,0
3177,1
3177,16
3178,14
3178,12
3178,0
3179,13
3179,14
3180,5
3180,10
3181,15
3181,12
3181,7
3182,12
3183,3
3184,5
3184,12
3184,10
3185,11
3185,9
3186,5
3187,14
3187,10
3187,4
3188,12
3188,9
3188,8
3188,17
3189,12
3190,0
3191,5
3191,12
3191,7
3191,10
3191,8
3192,14
3192,12
3192,0
3193,14
3193,0
3194,14
3195,15
3195,12
3195,0
3196,11
3196,14
3196,0
3197,14
3197,9
3198,8
3199,13
3199,14
3199,10
3200,5
3200,12
3201,13
3201,14
3201,9
3201,16
3202,13
3202,11
3202,9
3202,6
3203,12
3203,0
3204,14
3204,12
3204,0
3205,14
3205,12
3206,8
3207,14
3208,14
3208,12
3209,14
3209,0
3210,5
3210,15
3210,8
3211,12
3212,1
3213,3
3213,7
3213,8
3214,15
3214,12
3215,5
3215,3
3215,7
3215,10
3215,8
3216,14
3216,0
3217,12
3218,14
3218,0
3219,15
3219,12
3219,7
3219,0
3219,8
3220,14
3220,12
3221,12
3221,8
3222,1
3223,5
3223,14
3223,0
3224,12
3224,0
3225,12
3226,15
3226,12
3227,5
3227,8
3228,12
3229,14
3229,0
3230,14
3230,12
3231,14
3231,12
3231,0
3232,14
3232,15
3232,12
3233,14
3234,12
3235,11
3235,14
3235,9
3235,7
3236,12
3237,12
3238,14
3239,5
3239,10
3239,8
3240,14
3241,14
3242,5
3242,12
3242,17
3242,6
3243,1
3244,3
3244,8
3245,12
3246,14
3247,14
3247,3
3247,10
3248,4
3249,12
3249,0
3250,14
3250,0
3251,5
3251,14
3252,5
3252,4
3253,15
3253,12
3254,12
3255,3
3255,10
3256,5
3256,9
3257,12
3257,17
3258,12
3258,10
3258,8
3259,5
3259,13
3259,14
3260,14
3261,11
3261,12
3262,14
3262,9
3263,5
3263,8
3264,14
3264,12
3264,16
3264,0
3265,5
3265,14
3265,15
3265,12
3265,2
3265,3
3265,7
3265,8
3265,4
3266,12
3266,0
3266,8
3267,14
3267,0
3268,12
3268,17
3269,14
3269,12
3270,3
3270,7
3271,12
3271,0
3272,12
3272,0
3273,12
3274,14
3274,12
3274,9
3275,14
3275,15
3275,8
3276,12
3276,17
3277,12
3278,11
3278,14
3279,12
3280,5
3280,15
3280,8
3281,12
3281,17
3281,4
3282,12
3282,9
3282,0
3283,11
3283,9
3283,16
3284,14
3285,14
3286,14
3286,12
3287,12
3287,8
3288,14
3288,0
3289,13
3289,14
3289,9
3290,3
3290,8
3291,1
3292,12
3292,8
3293,12
3294,5
3294,17
3295,14
3295,12
3296,5
3296,12
3296,9
3297,11
3297,14
3298,3
3299,14
3299,10
3300,12
3301,14
3301,12
3302,14
3302,0
3303,14
3304,12
3305,3
3305,8
3306,5
3306,10
3307,3
3307,8
3308,8
3309,5
3309,14
3309,1
3309,9
3310,13
3310,12
3310,9
3311,14
3312,3
3312,8
3313,12
3314,5
3314,14
3314,15
3315,5
3315,15
3315,8
3316,12
3317,3
3317,10
3318,15
3318,7
3318,8
3319,11
3319,14
3320,14
3321,5
3321,14
3321,0
3322,14
3322,0
3323,15
3323,12
3323,7
3323,0
3323,8
3324,3
3325,14
3325,15
3325,0
3326,12
3327,11
3327,14
3327,9
3328,8
3329,5
3330,12
3331,14
3331,12
3332,14
3332,15
3332,3
3333,12
3334,12
3334,8
3335,14
3335,1
3336,14
3337,15
3337,12
3337,8
3338,5
3338,8
3339,1
3340,15
3340,8
3341,12
3342,12
3343,0
3343,10
3344,5
3344,12
3344,17
3345,12
3345,0
3346,12
3347,14
3347,12
3348,15
3348,12
3348,7
3348,8
3349,14
3349,15
3349,9
3350,5
3350,12
3351,12
3352,14
3353,12
3353,9
3354,12
3354,0
3355,3
3356,1
3357,5
3357,14
3357,17
3358,10
3359,5
3359,15
3359,12
3359,8
3360,14
3360,4
3361,14
3362,12
3362,0
3363,5
3363,12
3364,14
3364,9
3365,5
3365,10
3366,12
3367,13
3367,11
3368,11
3368,14
3369,14
3369,0
3370,13
3371,11
3371,9
3371,10
3372,14
3372,12
3372,0
3373,5
3373,14
3373,12
3374,1
3375,14
3375,12
3376,12
3377,12
3377,0
3378,14
3378,12
3378,0
3378,17
3379,12
3379,7
3379,8
3380,14
3380,12
3380,0
3381,12
3382,5
3382,15
3382,9
3383,5
3383,14
3384,3
3384,8
3385,10
3386,12
3386,0
3386,10
3387,14
3387,0
3388,12
3389,12
3390,5
3390,8
3391,14
3392,12
3393,14
3393,0
3394,14
3394,12
3395,10
3395,1
3395,7
3395,11
3395,5
3395,13
3395,12
3396,11
3396,14
3397,15
3397,12
3398,11
3398,14
3398,9
3399,14
3399,12
3400,12
3401,12
3402,14
3402,12
3403,12
3403,9
3404,15
3404,12
3405,14
3405,9
3406,14
3406,0
3407,5
3407,13
3407,9
3408,14
3409,14
3409,0
3410,14
3411,1
3412,13
3412,11
3412,14
3412,9
3413,14
3413,15
3413,12
3413,0
3414,15
3414,12
3414,0
3415,14
3415,12
3416,12
3417,3
3418,15
3418,12
3418,8
3419,11
3419,14
3420,12
3420,3
3420,7
3420,8
3421,14
3422,14
3423,3
3423,10
3424,12
3424,0
3425,14
3425,12
3425,3
3426,13
3426,1
3427,12
3428,14
3428,12
3429,14
3429,12
3430,12
3431,12
3431,0
3432,10
3432,8
3433,14
3434,1
3435,12
3435,9
3435,0
3436,12
3436,16
3437,5
3437,14
3438,12
3438,4
3439,3
3439,7
3439,8
3440,12
3440,0
3441,5
3441,14
3442,12
3443,12
3444,12
3445,14
3445,10
3446,5
3446,9
3446,8
3447,5
3447,14
3447,10
3448,14
3448,1
3449,12
3450,1
3451,12
3451,3
3451,8
3452,12
3453,14
3453,9
3454,14
3455,14
3455,12
3455,0
3456,1
3456,4
3457,12
3458,11
3459,12
3460,1
3461,14
3461,15
3461,7
3461,8
3462,14
3462,12
3462,0
3463,5
3463,14
3463,15
3463,8
3464,5
3464,10
3465,5
3465,13
3466,1
3467,14
3467,12
3468,5
3468,9
3468,8
3469,12
3469,8
3470,5
3470,14
3470,10
3470,8
3471,5
3471,15
3471,8
3472,11
3472,14
3472,12
3473,14
3474,13
3474,10
3475,12
3475,8
3476,12
3477,12
3477,9
3477,0
3478,12
3478,8
3478,17
3479,12
3479,0
3479,10
3480,12
3481,13
3481,11
3481,9
3481,7
3482,5
3482,11
3482,14
3482,9
3483,14
3483,9
3483,0
3483,10
3484,12
3484,9
3485,5
3485,14
3486,13
3486,11
3486,16
3487,14
3488,14
3488,16
3489,12
3490,12
3490,0
3491,14
3491,12
3492,14
3493,5
3493,8
3494,14
3494,15
3495,14
3495,12
3496,12
3497,5
3497,9
3497,3
3497,6
3498,12
3499,13
3499,11
3499,14
3500,12
3500,8
3501,12
3501,0
3501,10
3502,5
3502,11
3502,14
3502,9
3502,10
3503,14
3504,5
3504,9
3504,10
3505,13
3505,11
3505,14
3506,14
3507,14
3508,14
3508,0
3509,1
3510,3
3510,8
3511,5
3511,3
3511,10
3512,12
3512,9
3512,3
3512,8
3513,14
3513,12
3513,0
3514,13
3514,11
3514,14
3514,3
3515,10
3515,8
3516,14
3516,0
3517,13
3517,11
3517,14
3518,5
3518,13
3518,10
3519,14
3519,16
3520,14
3520,3
3521,5
3521,14
3521,1
3522,14
3523,3
3524,15
3524,12
3524,2
3524,7
3524,8
3525,14
3525,0
3526,14
3526,12
3526,8
3527,12
3528,12
3528,3
3528,8
3529,12
3530,5
3530,7
3530,8
3531,12
3531,0
3531,8
3532,15
3532,12
3533,12
3533,3
3533,8
3534,1
3535,14
3536,13
3536,11
3537,14
3538,15
3538,2
3538,7
3539,5
3539,14
3539,15
3539,12
3539,3
3539,8
3540,11
3540,12
3540,10
3541,14
3541,10
3542,12
3543,13
3543,11
3544,5
3544,14
3545,14
3545,12
3546,12
3547,5
3547,15
3547,12
3547,8
3548,12
3548,7
3548,8
3549,12
3549,0
3550,11
3550,14
3550,9
3551,15
3552,1
3553,13
3553,11
3554,5
3554,12
3554,17
3555,12
3556,13
3556,11
3556,14
3557,12
3557,8
3557,17
3558,1
3559,3
3559,0
3560,7
3560,8
3561,11
3561,10
3562,12
3562,8
3563,5
3563,10
3564,12
3564,0
3565,8
3566,3
3566,10
3566,8
3567,14
3568,14
3568,0
3569,5
3569,15
3569,12
3569,7
3569,8
3570,12
3570,0
3571,9
3571,10
3572,14
3573,12
3574,14
3575,5
3575,10
3576,14
3577,5
3577,10
3577,8
3578,13
3578,0
3579,14
3579,0
3580,14
3580,9
3580,0
3581,1
3582,13
3582,14
3582,9
3582,16
3582,0
3583,12
3583,0
3584,5
3584,15
3584,12
3584,8
3585,5
3585,14
3585,3
3585,8
3586,14
3587,14
3588,15
3588,12
3589,15
3589,12
3589,8
3590,12
3591,5
3591,9
3591,3
3591,8
3592,12
3593,12
3593,8
3594,12
3595,12
3595,4
3596,5
3596,14
3597,5
3597,8
3598,14
3599,13
3600,12
3600,3
3600,10
3600,8
3601,5
3601,13
3601,9
3601,10
3602,12
3602,8
3603,14
3603,12
3604,14
3604,0
3605,14
3605,16
3605,0
3606,14
3606,0
3607,14
3607,16
3608,14
3608,12
3609,14
3610,11
3610,14
3610,9
3611,12
3612,13
3612,11
3612,14
3612,9
3612,16
3612,0
3613,12
3614,12
3615,12
3615,10
3616,14
3616,0
3617,14
3617,0
3618,1
3618,6
3619,15
3619,12
3620,5
3620,11
3620,14
3620,9
3621,5
3621,10
3621,8
3622,12
3622,0
3623,5
3623,15
3623,12
3623,8
3624,14
3624,12
3625,14
3626,5
3626,15
3626,12
3627,5
3627,14
3627,15
3628,5
3629,5
3629,12
3629,8
3630,3
3630,8
3631,14
3631,12
3631,0
3632,14
3632,8
3633,12
3634,14
3634,12
3635,12
3635,0
3636,15
3636,12
3636,8
3637,15
3637,12
3637,2
3638,5
3638,8
3639,14
3640,14
3641,5
3642,14
3643,12
3644,12
3645,5
3645,11
3646,5
3646,10
3646,8
3647,11
3647,9
3648,5
3648,15
3649,8
3650,12
3650,0
3650,17
3651,1
3652,5
3652,14
3652,15
3653,7
3653,8
3654,14
3654,12
3654,0
3655,7
3656,11
3656,10
3657,1
3658,14
3659,8
3660,14
3660,12
3660,0
3661,14
3661,15
3661,12
3662,14
3662,12
3662,9
3662,7
3663,10
3663,8
3664,14
3664,12
3664,9
3664,7
3664,0
3665,3
3665,7
3665,8
3666,5
3666,15
3666,12
3666,8
3667,14
3667,9
3667,0
3668,13
3668,11
3668,9
3668,6
3669,3
3669,10
3669,8
3670,14
3670,12
3670,16
3671,5
3671,10
3672,14
3672,15
3673,5
3673,11
3673,0
3674,1
3675,14
3675,12
3675,0
3676,12
3676,0
3676,10
3677,3
3677,8
3678,12
3679,5
3679,14
3679,15
3679,8
3680,11
3680,14
3681,5
3682,5
3682,8
3683,12
3683,2
3683,0
3684,3
3684,10
3685,5
3685,14
3685,8
3686,12
3686,0
3687,14
3687,12
3688,14
3689,12
3690,13
3690,11
3690,14
3690,12
3690,0
3691,14
3691,0
3692,15
3692,12
3693,14
3693,12
3693,0
3694,12
3695,12
3696,14
3697,14
3697,15
3698,14
3698,12
3698,16
3699,14
3699,1
3699,0
3700,12
3701,14
3701,12
3702,14
3702,12
3702,16
3702,0
3703,14
3703,12
3704,5
3704,13
3704,14
3704,9
3704,10
3705,7
3705,8
3706,3
3706,10
3706,8
3707,5
3707,12
3707,17
3708,13
3708,11
3708,9
3709,5
3709,9
3710,8
3711,12
3712,5
3712,11
3712,14
3713,13
3713,11
3713,16
3714,5
3714,14
3714,12
3714,0
3714,8
3715,14
3716,14
3716,12
3716,0
3717,15
3717,12
3717,8
3718,1
3719,14
3719,12
3720,12
3720,8
3721,14
3722,12
3722,7
3722,8
3723,5
3723,10
3724,12
3725,13
3725,11
3725,12
3725,16
3725,6
3726,14
3726,0
3727,12
3728,5
3728,8
3729,14
3729,16
3729,0
3730,5
3730,8
3731,12
3731,10
3732,14
3733,12
3733,0
3734,12
3734,0
3735,5
3735,12
3735,8
3736,3
3736,10
3737,1
3738,12
3738,0
3739,14
3740,12
3741,5
3741,15
3741,12
3741,8
3742,14
3743,14
3743,12
3743,0
3744,14
3745,5
3745,15
3745,8
3746,15
3746,12
3746,8
3747,5
3747,12
3747,0
3747,17
3748,5
3748,13
3748,11
3748,14
3748,10
3749,14
3750,12
3751,5
3751,10
3751,8
3752,12
3753,5
3753,0
3754,12
3755,3
3756,3
3757,12
3758,12
3759,14
3759,0
3760,14
3760,12
3761,14
3762,5
3762,14
3762,9
3763,3
3764,14
3765,12
3765,10
3765,8
3766,3
3766,8
3767,13
3767,11
3767,14
3767,9
3767,6
3768,12
3768,16
3769,15
3769,12
3769,8
3770,14
3770,12
3770,0
3771,14
3772,14
3772,10
3773,14
3773,12
3773,0
3774,4
3774,6
3774,5
3775,14
3775,12
3775,0
3776,11
3776,9
3777,5
3777,12
3777,17
3778,1
3779,3
3779,7
3779,8
3780,5
3780,15
3781,15
3781,12
3782,14
3782,12
3782,0
3783,12
3783,7
3783,8
3784,5
3785,14
3786,12
3786,17
3787,5
3787,12
3787,0
3788,14
3789,12
3789,8
3790,5
3790,14
3790,15
3790,8
3791,5
3792,12
3792,0
3793,14
3793,15
3793,12
3794,8
3795,12
3796,14
3796,12
3796,0
3797,12
3797,0
3798,1
3799,11
3799,14
3799,12
3800,12
3800,0
3801,12
3802,12
3802,16
3803,12
3803,3
3803,8
3804,1
3805,12
3805,3
3805,0
3805,8
3806,5
3806,8
3807,5
3807,14
3807,15
3807,12
3808,12
3809,14
3810,12
3811,15
3811,12
3811,7
3812,14
3813,14
3813,12
3814,3
3814,10
3815,12
3816,12
3816,0
3817,11
3817,14
3818,12
3819,12
3819,9
3819,7
3819,10
3820,14
3820,12
3820,0
3820,17
3821,12
3821,10
3822,12
3823,12
3824,14
3824,12
3825,11
3825,14
3826,12
3827,12
3828,5
3828,14
3828,3
3828,10
3829,5
3830,5
3830,14
3830,0
3830,17
3831,5
3831,10
3831,8
3832,3
3833,12
3834,12
3835,1
3836,12
3837,12
3837,4
3838,15
3838,12
3839,12
3840,9
3841,13
3841,11
3841,14
3842,12
3843,12
3844,4
3845,14
3846,15
3846,12
3846,8
3847,13
3847,11
3847,14
3848,14
3848,15
3848,12
3849,12
3849,7
3849,8
3850,5
3850,14
3851,11
3851,12
3852,12
3853,5
3853,15
3853,8
3854,14
3855,12
3855,0
3855,17
3856,14
3857,12
3858,3
3858,7
3859,2
3859,8
3860,12
3860,0
3861,3
3861,8
3862,5
3862,14
3863,12
3863,8
3863,4
3864,14
3865,14
3866,14
3866,12
3866,0
3867,12
3868,5
3868,6
3869,3
3869,8
3870,14
3871,5
3871,12
3871,8
3872,1
3873,14
3873,15
3873,12
3873,8
3874,12
3874,16
3875,5
3875,8
3876,0
3876,4
3877,7
3877,10
3878,14
3879,3
3880,13
3880,11
3880,14
3880,9
3881,5
3881,14
3881,10
3882,15
3882,12
3882,8
3883,11
3883,12
3883,9
3883,7
3884,14
3885,5
3885,0
3885,10
3886,12
3886,8
3887,5
3887,9
3888,13
3888,11
3888,14
3889,13
3889,14
3890,12
3891,12
3891,3
3891,10
3891,8
3892,14
3892,12
3893,13
3893,11
3893,14
3893,16
3894,14
3894,15
3895,14
3896,14
3896,12
3897,14
3897,9
3897,0
3898,14
3899,9
3899,0
3900,1
3901,14
3901,12
3902,9
3902,3
3903,11
3903,14
3903,16
3904,14
3905,14
3905,0
3906,15
3906,12
3906,0
3906,8
3907,5
3907,14
3907,3
3907,16
3908,11
3908,9
3908,4
3909,1
3910,1
3911,12
3911,7
3912,14
3912,3
3912,8
3913,14
3913,0
3914,14
3915,12
3916,13
3916,14
3917,12
3918,14
3918,12
3918,9
3919,14
3919,15
3920,14
3920,12
3921,14
3922,14
3922,12
3923,14
3923,1
3924,12
3924,3
3924,8
3925,5
3926,15
3926,12
3927,14
3928,3
3928,10
3929,5
3929,15
3929,12
3929,8
3930,12
3930,16
3930,0
3931,12
3932,14
3932,16
3932,0
3933,1
3934,12
3934,16
3934,0
3935,14
3935,15
3936,14
3937,15
3937,12
3937,8
3938,12
3939,14
3939,0
3940,5
3940,10
3940,8
3941,12
3941,8
3942,14
3942,12
3943,12
3944,5
3944,12
3945,5
3945,11
3945,9
3946,14
3946,12
3947,14
3947,9
3948,12
3948,9
3949,15
3949,12
3949,8
3950,5
3950,14
3951,12
3952,12
3953,14
3953,12
3953,0
3954,14
3954,10
3955,15
3955,12
3955,9
3955,7
3955,8
3956,14
3956,15
3956,12
3957,12
3957,0
3958,5
3958,10
3959,13
3959,14
3959,10
3960,12
3961,14
3961,4
3962,14
3962,8
3963,12
3964,12
3965,14
3965,12
3965,17
3966,12
3966,8
3967,12
3968,14
3968,9
3968,0
3968,6
3969,14
3969,12
3970,15
3970,12
3970,7
3971,15
3971,12
3972,14
3972,12
3972,0
3973,3
3973,10
3974,12
3974,9
3974,16
3975,5
3975,9
3976,15
3976,12
3976,4
3977,14
3977,12
3977,0
3978,5
3978,17
3979,14
3980,14
3980,15
3980,16
3981,14
3981,12
3981,0
3982,1
3983,14
3984,5
3984,9
3984,10
3985,15
3985,12
3985,8
3986,15
3986,12
3986,0
3987,5
3987,14
3988,5
3988,8
3989,14
3989,15
3989,8
3990,1
3990,12
3990,16
3991,5
3991,8
3992,5
3992,14
3992,15
3993,13
3993,11
3994,14
3994,16
3995,14
3995,0
3996,14
3997,14
3997,12
3997,0
3998,12
3998,16
3998,0
3999,13
3999,14
4000,3
4001,12
4001,4
4002,13
4002,11
4002,14
4002,16
4002,10
4003,5
4003,15
4003,12
4003,8
4004,0
4004,10
4004,6
4005,15
4005,12
4005,8
4006,5
4006,8
4007,12
4008,12
4008,0
4009,1
4010,8
4011,12
4011,0
4012,14
4013,11
4014,14
4014,12
4014,9
4014,0
4014,8
4015,12
4015,8
4016,14
4016,0
4017,5
4017,12
4017,8
4017,4
4018,14
4018,0
4019,3
4019,8
4020,13
4020,11
4020,14
4020,16
4021,12
4021,0
4022,12
4023,14
4023,12
4023,0
4024,5
4024,12
4025,14
4025,9
4025,10
4026,5
4026,12
4026,8
4027,5
4027,9
4028,12
4028,0
4029,14
4029,0
4030,5
4030,15
4030,12
4030,8
4031,14
4032,14
4032,15
4032,7
4033,9
4034,5
4034,13
4034,14
4035,15
4035,12
4036,5
4036,15
4036,12
4037,14
4037,12
4038,5
4038,3
4039,12
4039,0
4040,14
4041,15
4041,12
4042,12
4042,3
4042,10
4042,8
4043,11
4043,14
4043,9
4044,14
4044,12
4044,0
4045,14
4046,14
4046,12
4047,5
4047,15
4047,12
4047,7
4047,8
4048,12
4049,5
4049,12
4049,0
4050,0
4050,17
4051,15
4051,12
4051,2
4051,8
4052,5
4052,10
4052,8
4053,13
4053,11
4053,12
4054,14
4054,12
4055,13
4055,9
4055,10
4056,14
4057,14
4057,12
4058,13
4058,9
4059,5
4059,11
4059,14
4059,9
4059,10
4060,12
4060,3
4060,7
4060,8
4061,14
4061,9
4062,14
4062,0
4063,14
4064,15
4064,12
4064,7
4064,8
4065,1
4066,12
4067,14
4067,9
4067,7
4068,5
4068,14
4069,15
4069,12
4070,12
4070,9
4070,7
4071,5
4071,8
4072,12
4072,8
4073,15
4073,12
4074,5
4074,8
4075,16
4075,9
4075,10
4076,14
4076,17
4077,13
4077,11
4077,14
4078,14
4078,12
4078,0
4079,12
4079,0
4080,9
4080,16
4081,14
4081,0
4082,5
4082,14
4083,12
4083,9
4084,14
4085,5
4085,3
4085,10
4086,3
4087,12
4087,9
4087,10
4088,5
4088,8
4089,14
4089,12
4090,14
4091,12
4091,7
4091,10
4092,12
4092,0
4093,14
4093,12
4093,0
4093,17
4094,12
4095,15
4095,12
4096,12
