movie_id,actor_id
3831,1993
3831,836
3831,704
3831,948
3831,1063
3831,1581
3832,1660
3832,444
3832,1391
3832,680
3832,740
3832,1032
3832,969
3832,924
3832,1991
3833,1775
3833,261
3833,854
3833,436
3833,1571
3833,1438
3833,615
3833,1028
3834,294
3834,400
3834,1533
3834,1550
3834,1011
3834,1687
3834,1283
3834,305
3834,644
3834,636
3834,605
3835,262
3835,1309
3835,659
3835,414
3835,669
3836,1841
3836,954
3836,1986
3836,1078
3837,1550
3837,382
3837,1133
3837,51
3837,678
3837,94
3837,511
3837,515
3837,688
3837,748
3837,471
3838,382
3838,1046
3838,1970
3838,966
3838,325
3838,14
3838,536
3838,903
3838,812
3838,968
3838,891
3839,1451
3839,90
3839,1090
3839,263
3839,1106
3839,1118
3839,1986
3839,1014
3839,612
3840,914
3840,161
3840,1480
3840,1362
3840,264
3840,113
3840,1281
3840,967
3840,641
3840,425
3840,147
3841,1467
3841,1866
3841,798
3841,1137
3841,737
3841,1237
3842,760
3842,1591
3842,1536
3842,1452
3843,262
3843,195
3843,1344
3843,1341
3843,70
3843,984
3843,1723
3843,605
3843,1457
3844,526
3844,1618
3844,1955
3844,539
3845,1301
3845,1677
3845,249
3846,167
3846,568
3846,1888
3846,586
3846,728
3846,291
3846,1210
3846,1614
3846,1776
3847,1907
3847,626
3847,721
3847,1449
3847,944
3847,638
3847,555
3847,419
3847,437
3848,198
3848,1660
3848,250
3848,1399
3848,1743
3848,742
3848,464
3848,465
3848,1676
3848,497
3849,1608
3849,1189
3849,1910
3849,923
3849,337
3849,1274
3849,885
3850,58
3850,188
3850,51
3850,1536
3850,93
3850,1528
3850,421
3850,1621
3850,1296
3850,619
3851,617
3851,1228
3851,1016
3851,746
3851,1513
3851,1457
3851,1111
3852,1666
3852,1129
3852,1468
3852,846
3852,1283
3852,140
3852,1502
3852,1086
3853,189
3853,1715
3853,1909
3853,975
3853,1048
3853,826
3853,109
3853,1941
3853,1455
3853,1905
3853,1656
3854,236
3854,750
3854,1172
3854,1209
3854,314
3855,445
3855,934
3855,895
3855,1880
3855,449
3855,1054
3855,261
3856,1194
3856,1776
3856,92
3856,1950
3856,1883
3856,431
3856,439
3857,342
3857,381
3857,469
3857,1783
3857,1233
3858,1140
3858,83
3858,1903
3858,1801
3858,899
3858,28
3858,593
3859,1404
3859,240
3859,639
3859,1498
3859,1928
3859,1798
3860,447
3860,1633
3860,811
3860,1137
3860,948
3860,634
3860,941
3860,965
3860,1480
3860,1758
3860,1016
3861,940
3861,36
3861,452
3862,841
3862,1760
3862,1561
3862,723
3862,823
3862,25
3862,7
3862,1376
3862,1980
3863,1970
3863,1468
3863,285
3863,331
3863,1750
3863,1125
3863,1745
3863,316
3863,246
3864,1612
3864,1407
3864,1320
3864,1103
3864,260
3865,1758
3865,1753
3865,1031
3865,850
3865,1771
3865,1962
3866,984
3866,1137
3866,1618
3866,535
3866,1561
3867,873
3867,535
3867,1450
3867,1618
3867,441
3868,404
3868,1741
3868,22
3868,1856
3868,613
3868,1478
3869,1318
3869,1200
3869,1717
3869,882
3869,1167
3869,340
3869,1356
3869,1557
3870,821
3870,1351
3870,1979
3870,813
3870,66
3870,1817
3870,559
3870,1112
3870,721
3871,372
3871,414
3871,516
3871,1338
3872,421
3872,696
3872,1067
3872,1661
3872,1488
3872,567
3872,1184
3873,187
3873,230
3873,1979
3873,1066
3873,1347
3873,633
3873,1761
3873,1634
3873,886
3873,719
3873,200
3874,371
3874,242
3874,59
3874,1787
3874,796
3874,1534
3874,481
3875,1397
3875,180
3875,970
3875,1550
3875,1449
3875,38
3875,628
3875,1145
3875,1454
3875,1486
3875,1920
3876,516
3876,1281
3876,1944
3876,1083
3876,194
3876,170
3876,1411
3876,841
3876,1488
3877,1895
3877,740
3877,1511
3877,1679
3877,1131
3877,1651
3877,1280
3877,1453
3878,341
3878,150
3878,1275
3878,505
3878,1023
3878,1175
3878,1545
3879,427
3879,1562
3879,1747
3879,839
3880,689
3880,1180
3880,1016
3880,363
3880,1001
3880,818
3880,944
3880,875
3880,1064
3881,999
3881,749
3881,1163
3881,429
3881,739
3881,1614
3881,1144
3881,870
3881,147
3881,427
3882,182
3882,994
3882,526
3882,1219
3882,149
3882,1197
3882,708
3883,48
3883,1965
3883,1121
3883,1336
3883,1114
3883,1637
3883,609
3883,366
3883,885
3883,1611
3883,1006
3884,393
3884,410
3884,1244
3884,1242
3884,26
3885,1739
3885,831
3885,235
3885,744
3885,1773
3885,56
3885,67
3885,192
3885,153
3885,167
3886,684
3886,630
3886,1076
3886,1980
3887,579
3887,375
3887,1534
3887,407
3887,845
3887,1990
3887,514
3888,1552
3888,152
3888,535
3888,1198
3888,1236
3889,5
3889,1769
3889,1487
3889,1074
3890,199
3890,1638
3890,1912
3890,787
3890,1591
3890,1677
3890,1858
3890,1686
3890,512
3891,1441
3891,1240
3891,37
3891,638
3891,1718
3891,1287
3891,1639
3891,1348
3891,1234
3891,1168
3892,701
3892,1854
3892,985
3892,459
3893,781
3893,930
3893,1255
3894,945
3894,1364
3894,473
3894,792
3894,925
3894,371
3894,74
3894,1196
3894,1383
3895,92
3895,1640
3895,371
3895,1559
3896,371
3896,885
3896,625
3896,458
3896,1381
3896,355
3896,117
3896,745
3896,1042
3896,1635
3897,324
3897,1834
3897,546
3897,1866
3897,743
3897,1270
3897,960
3897,212
3897,1361
3897,1729
3898,741
3898,1873
3898,1396
3898,909
3898,1265
3898,400
3898,321
3898,1573
3899,956
3899,14
3899,242
3899,236
3899,1395
3899,687
3899,631
3899,1388
3899,1266
3899,196
3900,1384
3900,1022
3900,421
3900,1280
3900,1655
3900,374
3900,1495
3900,1713
3900,1740
3900,847
3901,1040
3901,696
3901,832
3901,1041
3901,1130
3901,1408
3901,1097
3901,1776
3901,1312
3902,860
3902,1544
3902,128
3902,71
3902,1900
3902,1548
3902,1072
3902,702
3902,1379
3902,1238
3902,971
3903,1025
3903,775
3903,1982
3903,980
3903,1765
3903,1699
3903,1674
3903,1885
3904,1698
3904,435
3904,1943
3904,1427
3904,1875
3904,398
3904,1751
3905,556
3905,1809
3905,1016
3905,104
3905,344
3905,783
3905,411
3906,810
3906,1719
3906,1009
3906,1347
3906,868
3906,1812
3906,1642
3906,1567
3906,1790
3906,718
3907,1655
3907,1785
3907,1635
3907,540
3907,1506
3907,685
3907,1061
3907,910
3907,1343
3908,788
3908,1267
3908,531
3908,1677
3908,1194
3908,1296
3908,542
3908,1991
3908,906
3909,714
3909,724
3909,1724
3909,1286
3910,563
3910,1748
3910,907
3910,1857
3910,517
3910,1768
3911,1468
3911,1307
3911,265
3912,1586
3912,746
3912,494
3913,347
3913,1229
3913,1325
3913,11
3913,1145
3913,1484
3913,558
3913,1391
3913,1703
3913,1531
3914,644
3914,1799
3914,464
3914,1314
3914,1277
3914,529
3914,681
3914,1797
3914,55
3915,1648
3915,1668
3915,715
3915,572
3915,1134
3915,1775
3915,1928
3915,66
3915,1582
3915,1982
3916,14
3916,767
3916,470
3916,1089
3916,442
3916,406
3916,1493
3916,1092
3916,761
3916,1894
3916,825
3917,382
3917,1477
3917,1243
3917,247
3917,507
3917,833
3918,620
3918,1998
3918,1516
3918,1074
3918,87
3918,1426
3918,1881
3918,566
3918,1661
3919,972
3919,453
3919,939
3920,1981
3920,1644
3920,1792
3921,720
3921,2
3921,1478
3921,1802
3922,361
3922,1660
3922,1446
3922,527
3922,1717
3922,60
3923,93
3923,1642
3923,1511
3923,1801
3924,739
3924,1057
3924,471
3924,1780
3924,1091
3924,925
3924,1293
3924,1190
3924,884
3925,1824
3925,596
3925,1893
3925,808
3925,956
3925,575
3926,545
3926,1416
3926,1615
3926,1953
3926,1844
3926,807
3926,1768
3926,884
3926,1526
3927,447
3927,1742
3927,1755
3927,1948
3927,279
3927,1850
3928,1683
3928,1605
3928,1168
3928,1268
3928,971
3928,541
3929,1217
3929,300
3929,1602
3929,109
3929,1451
3929,1955
3929,1552
3929,1178
3930,109
3930,1796
3930,181
3930,43
3931,893
3931,91
3931,989
3931,1646
3931,1092
3931,225
3931,1396
3931,1789
3931,1221
3931,671
3932,612
3932,2000
3932,1060
3932,537
3932,1212
3932,1804
3932,945
3932,974
3932,1158
3933,414
3933,1061
3933,402
3933,483
3933,1767
3933,1709
3933,44
3933,874
3933,178
3933,539
3934,1821
3934,658
3934,915
3934,1765
3934,1342
3934,760
3935,1081
3935,1208
3935,430
3935,1751
3935,699
3935,46
3935,1937
3935,1655
3935,1866
3935,704
3936,839
3936,64
3936,380
3936,1557
3936,957
3937,1762
3937,1081
3937,963
3937,684
3937,886
3937,1548
3937,123
3937,984
3937,174
3938,1393
3938,1929
3938,245
3938,1928
3938,327
3938,1228
3938,373
3938,489
3938,1808
3938,1472
3938,817
3939,1766
3939,447
3939,1167
3939,224
3940,1007
3940,945
3940,519
3940,745
3940,1225
3940,1320
3941,1977
3941,609
3941,1965
3941,1376
3941,209
3941,1433
3941,1508
3941,1978
3941,424
3941,1862
3941,1870
3942,842
3942,1915
3942,1025
3942,913
3942,18
3942,684
3942,1877
3942,1420
3942,1034
3942,1594
3943,1185
3943,135
3943,1553
3943,91
3943,1286
3943,1643
3943,1543
3943,828
3943,1730
3943,1313
3944,1815
3944,61
3944,1676
3944,875
3945,1015
3945,73
3945,1977
3946,419
3946,1559
3946,1101
3946,1394
3946,1321
3946,617
3946,903
3946,1087
3946,1496
3946,550
3946,1049
3947,1649
3947,21
3947,466
3947,520
3947,1059
3947,1723
3948,947
3948,436
3948,886
3948,1904
3948,1773
3948,672
3948,1351
3948,583
3949,1777
3949,596
3949,1797
3950,981
3950,378
3950,1052
3950,118
3950,1258
3951,241
3951,1775
3951,925
3951,1134
3951,1779
3951,1677
3952,1621
3952,1358
3952,1609
3952,798
3952,1645
3952,524
3953,876
3953,1008
3953,1524
3953,1063
3954,1697
3954,546
3954,1941
3954,534
3954,547
3954,1820
3954,85
3954,1128
3954,1150
3954,1349
3954,1172
3955,1520
3955,1203
3955,441
3955,49
3955,409
3955,381
3955,1990
3955,1281
3956,1282
3956,1817
3956,761
3956,892
3956,10
3956,1730
3956,1460
3956,1689
3956,700
3956,316
3957,254
3957,1522
3957,740
3958,1706
3958,1867
3958,1329
3958,77
3958,1841
3958,266
3959,780
3959,401
3959,448
3959,43
3959,1964
3959,1229
3959,1684
3959,1825
3959,338
3960,733
3960,1740
3960,1974
3960,818
3960,722
3960,542
3961,501
3961,60
3961,901
3962,1645
3962,723
3962,563
3962,1648
3963,1647
3963,368
3963,1398
3964,1893
3964,334
3964,52
3964,240
3964,298
3964,1774
3965,440
3965,191
3965,1143
3965,1999
3965,1886
3965,668
3965,8
3965,45
3966,410
3966,160
3966,1360
3966,1940
3966,1088
3967,1552
3967,1418
3967,1749
3968,258
3968,1654
3968,1860
3968,113
3968,616
3968,1082
3968,1790
3968,254
3968,1601
3968,1419
3968,66
3969,1863
3969,1981
3969,114
3969,1862
3969,1967
3969,709
3970,589
3970,1451
3970,918
3970,445
3970,1874
3970,1057
3970,735
3970,908
3970,1549
3970,1688
3970,994
3971,1812
3971,418
3971,1201
3971,1661
3971,1076
3971,1927
3971,1532
3971,307
3971,554
3971,1701
3972,1306
3972,1392
3972,670
3972,484
3972,1077
3972,1699
3972,214
3972,767
3973,1097
3973,321
3973,995
3973,297
3974,1566
3974,1055
3974,1782
3974,282
3974,894
3974,1908
3975,1201
3975,727
3975,1777
3975,1959
3975,201
3976,378
3976,1783
3976,742
3976,747
3976,1324
3976,956
3976,1404
3976,857
3977,1604
3977,1077
3977,1354
3977,1482
3977,162
3977,689
3977,1853
3977,693
3977,1211
3977,84
3977,499
3978,253
3978,1177
3978,866
3978,1490
3978,1488
3978,1745
3978,1701
3978,1270
3978,672
3978,1730
3978,621
3979,928
3979,793
3979,211
3979,1382
3979,1636
3979,693
3979,30
3979,1688
3979,1451
3979,1560
3979,602
3980,576
3980,1198
3980,1514
3980,235
3980,1812
3980,1460
3980,1731
3980,666
3980,1509
3980,62
3980,1045
3981,1340
3981,522
3981,590
3981,833
3981,1457
3982,486
3982,1878
3982,680
3983,1910
3983,1742
3983,845
3983,1219
3983,1905
3983,739
3983,709
3983,1605
3983,721
3983,1231
3984,754
3984,1763
3984,681
3984,1041
3984,1046
3984,159
3985,1039
3985,1549
3985,1457
3986,914
3986,898
3986,1589
3986,675
3986,614
3987,1285
3987,1017
3987,1912
3987,1009
3987,556
3987,762
3987,1176
3987,1789
3987,368
3987,757
3988,258
3988,444
3988,1053
3988,916
3989,1508
3989,1201
3989,1663
3989,1661
3989,508
3989,988
3989,1220
3990,34
3990,1010
3990,127
3991,1790
3991,677
3991,1828
3991,745
3991,1228
3991,582
3991,1121
3992,1165
3992,1409
3992,1509
3992,852
3992,945
3992,1835
3992,543
3993,893
3993,873
3993,271
3993,404
3994,1614
3994,863
3994,1349
3994,1731
3994,1000
3994,240
3994,315
3994,675
3995,703
3995,1846
3995,61
3995,1904
3995,345
3995,1590
3996,914
3996,539
3996,1278
3996,1503
3996,1620
3996,42
3996,769
3996,616
3996,253
3997,1866
3997,1588
3997,313
3997,1005
3997,302
3998,813
3998,738
3998,404
3998,1649
3998,128
3998,1929
3998,579
3998,1673
3998,753
3998,1942
3999,565
3999,211
3999,1016
3999,1856
3999,1902
3999,1304
4000,114
4000,694
4000,579
4001,688
4001,1138
4001,492
4001,1618
4001,593
4001,723
4001,728
4001,1274
4002,1818
4002,1701
4002,744
4002,1891
4002,891
4002,1641
4002,383
4002,1962
4003,1143
4003,1958
4003,1986
4003,1358
4003,439
4003,416
4003,763
4003,1626
4003,1900
4004,1432
4004,1987
4004,1762
4004,1565
4004,849
4004,1042
4004,110
4004,1147
4004,1680
4004,1602
4005,1553
4005,15
4005,617
4005,1645
4005,1523
4005,1188
4005,187
4005,61
4006,1554
4006,1469
4006,104
4006,601
4006,411
4006,162
4006,970
4006,181
4006,758
4007,1393
4007,965
4007,1145
4007,657
4007,1568
4007,324
4007,191
4007,1281
4008,1194
4008,474
4008,456
4008,800
4008,1138
4008,785
4008,1816
4008,94
4008,1594
4008,1921
4009,1782
4009,140
4009,1368
4009,1392
4009,860
4009,73
4010,1036
4010,1118
4010,717
4010,1323
4010,1391
4010,50
4010,180
4010,68
4010,754
4010,761
4010,1618
4011,403
4011,1223
4011,160
4011,190
4011,221
4011,756
4011,1722
4011,419
4011,354
4011,89
4011,331
4012,99
4012,67
4012,1251
4012,1450
4012,388
4012,1404
4012,1388
4013,1449
4013,444
4013,1926
4013,1168
4013,887
4013,497
4014,378
4014,1862
4014,4
4015,1112
4015,1147
4015,1303
4015,916
4015,1062
4015,347
4016,1146
4016,1090
4016,1259
4016,432
4017,580
4017,1950
4017,1923
4017,921
4017,1064
4017,203
4017,1541
4018,1582
4018,927
4018,885
4018,827
4018,508
4018,1531
4018,1806
4018,559
4018,1803
4019,1513
4019,16
4019,1113
4019,476
4019,612
4020,380
4020,602
4020,381
4020,1521
4021,890
4021,598
4021,984
4021,569
4021,304
4021,1490
4021,1671
4021,845
4021,628
4022,527
4022,948
4022,1327
4023,1569
4023,1401
4023,1566
4023,340
4023,1559
4023,1013
4024,832
4024,490
4024,905
4024,1216
4024,1607
4024,1333
4024,670
4024,1061
4024,190
4025,971
4025,908
4025,1689
4025,1750
4025,619
4025,558
4025,1248
4025,1160
4025,345
4025,637
4025,794
4026,1359
4026,180
4026,626
4026,1909
4026,1945
4026,526
4026,786
4026,1670
4026,1248
4026,444
4027,510
4027,188
4027,1659
4027,669
4027,676
4027,1654
4027,895
4027,826
4028,401
4028,1259
4028,571
4028,20
4028,1928
4029,1622
4029,1625
4029,1194
4029,1554
4029,22
4029,1734
4029,1137
4029,1922
4029,1157
4030,549
4030,1568
4030,1956
4030,1206
4030,795
4030,799
4030,856
4030,1367
4030,1654
4031,1963
4031,1837
4031,249
4031,1354
4032,1719
4032,284
4032,1180
4032,1600
4032,1619
4033,1361
4033,1581
4033,1331
4033,1290
4033,1996
4033,1804
4034,545
4034,785
4034,1147
4034,1004
4034,281
4035,463
4035,957
4035,425
4036,1447
4036,1142
4036,1584
4036,552
4036,109
4036,792
4036,1383
4036,1458
4036,131
4036,417
4037,1007
4037,1883
4037,616
4037,1447
4037,1808
4037,1066
4037,1973
4037,669
4037,1015
4038,105
4038,1901
4038,543
4038,1612
4038,675
4038,671
4039,1405
4039,1638
4039,1870
4039,1821
4039,666
4039,1383
4039,1588
4039,920
4039,1356
4040,1690
4040,1640
4040,942
4040,1028
4040,789
4040,1150
4040,1386
4040,4
4041,690
4041,137
4041,1740
4041,1504
4041,269
4041,1877
4041,810
4041,1304
4042,1334
4042,869
4042,534
4042,1308
4042,523
4042,1926
4042,1232
4042,540
4042,439
4042,1982
4043,339
4043,956
4043,74
4043,752
4043,841
4043,219
4044,727
4044,395
4044,1807
4044,514
4044,1637
4044,518
4044,363
4044,86
4044,125
4045,179
4045,1402
4045,1044
4045,883
4045,907
4046,1465
4046,204
4046,1772
4046,755
4046,281
4046,103
4046,511
4046,667
4046,169
4046,1293
4047,1170
4047,1988
4047,1080
4047,711
4048,1647
4048,696
4048,837
4049,482
4049,458
4049,648
4049,1800
4050,654
4050,101
4050,1112
4050,179
4050,1281
4050,538
4050,384
4050,1868
4050,380
4050,1705
4050,1453
4051,1777
4051,1902
4051,974
4051,1841
4051,866
4051,841
4051,1454
4051,419
4051,381
4051,1749
4051,1003
4052,1596
4052,571
4052,263
4053,1122
4053,196
4053,3
4053,823
4053,83
4053,1884
4054,1260
4054,1987
4054,158
4054,1508
4054,1686
4054,1005
4054,88
4054,78
4054,744
4054,309
4054,259
4055,1082
4055,547
4055,715
4055,940
4056,1188
4056,1703
4056,1570
4056,832
4056,741
4056,1265
4056,1225
4057,1735
4057,271
4057,968
4057,38
4057,1440
4057,369
4057,719
4057,1262
4058,195
4058,1960
4058,231
4058,1642
4058,593
4058,441
4058,648
4058,1850
4058,1031
4059,91
4059,639
4059,1929
4059,1776
4059,12
4059,1285
4060,1498
4060,1836
4060,1519
4060,1473
4060,750
4060,252
4060,452
4060,82
4060,876
4060,157
4061,1837
4061,1821
4061,286
4061,222
4061,822
4062,588
4062,694
4062,1645
4062,1916
4062,411
4062,1685
4062,941
4062,225
4062,578
4062,915
4063,89
4063,580
4063,503
4063,169
4063,1248
4064,577
4064,509
4064,1638
4064,178
4064,367
4064,847
4064,870
4064,842
4064,719
4064,815
4065,359
4065,453
4065,412
4066,1852
4066,847
4066,1982
4066,728
4067,45
4067,857
4067,1562
4067,298
4067,513
4067,929
4067,667
4067,679
4067,692
4067,306
4067,862
4068,1831
4068,110
4068,1381
4068,495
4068,829
4069,1530
4069,117
4069,294
4069,931
4069,1482
4069,643
4069,230
4069,15
4069,1821
4069,1966
4070,1126
4070,998
4070,85
4070,872
4070,1185
4070,5
4070,653
4070,946
4070,1959
4071,1989
4071,364
4071,170
4071,1429
4072,1739
4072,784
4072,929
4072,1780
4073,1659
4073,369
4073,1990
4073,493
4073,747
4073,1637
4074,1176
4074,1645
4074,470
4074,1556
4074,1425
4074,1882
4075,1289
4075,1771
4075,758
4076,1783
4076,857
4076,677
4076,968
4077,1835
4077,905
4077,1191
4078,297
4078,1762
4078,221
4078,1446
4078,1081
4078,465
4079,555
4079,361
4079,810
4079,1399
4079,542
4080,1605
4080,684
4080,1286
4080,1902
4080,1401
4080,677
4080,1513
4080,226
4080,1174
4080,50
4080,292
4081,623
4081,140
4081,1753
4082,661
4082,1454
4082,624
4082,1114
4083,1595
4083,647
4083,201
4084,389
4084,582
4084,801
4084,1586
4084,747
4084,1481
4085,853
4085,415
4085,1564
4085,487
4085,13
4085,646
4086,1433
4086,619
4086,396
4086,953
4086,1434
4086,1782
4086,108
4086,5
4087,1842
4087,577
4087,244
4087,830
4087,1579
4087,539
4087,477
4087,923
4087,1902
4087,919
4087,67
4088,196
4088,1610
4088,947
4088,21
4088,1696
4089,902
4089,125
4089,227
4089,1677
4089,376
4089,698
4089,1441
4090,1130
4090,1840
4090,1392
4090,1709
4090,1648
4091,1885
4091,1866
4091,1285
4091,1678
4091,1157
4091,1525
4092,919
4092,1314
4092,1721
4092,1734
4093,779
4093,1083
4093,222
4093,929
4093,775
4093,1239
4093,910
4093,767
4094,1237
4094,193
4094,1010
4094,1949
4094,1514
4094,484
4094,1982
4094,1411
4095,62
4095,1563
4095,1436
4095,141
4095,117
4095,1404
4096,1827
4096,1690
4096,1207
4096,171
4096,1586
4096,775
4096,1242
4096,1575
4097,506
4097,1469
4097,1332
4097,150
4097,999
4097,1205
4098,588
4098,1318
4098,1023
4098,57
4098,1063
4098,1233
4098,1461
4098,1672
4098,527
4099,88
4099,789
4099,717
4099,1442
4099,1469
4099,1641
4099,1289
4100,1695
4100,305
4100,1515
4100,684
4100,1169
4100,414
4100,1907
4100,1722
4101,43
4101,1359
4101,1018
4101,1745
4101,1926
4101,782
4101,1771
4101,755
4101,13
4101,1180
4102,368
4102,1780
4102,25
4102,960
4102,1101
4102,1803
4102,1327
4102,656
4102,871
4103,921
4103,226
4103,1189
4103,1355
4103,1676
4104,53
4104,1556
4104,263
4104,1909
4104,1700
4104,1293
4104,1346
4104,784
4104,1613
4105,248
4105,1149
4105,893
4105,1049
4106,1514
4106,240
4106,54
4107,892
4107,1717
4107,6
4107,1203
4107,1329
4107,139
4108,1729
4108,1170
4108,7
4108,1668
4108,1138
4108,137
4108,1338
4109,100
4109,1786
4109,402
4110,1413
4110,831
4110,1365
4110,344
4110,1080
4110,49
4110,705
4110,1902
4110,1728
4110,1643
4111,945
4111,952
4111,1686
4111,1005
4111,1743
4111,1015
4111,1607
4111,101
4111,173
4111,568
4111,1374
4112,274
4112,1428
4112,789
4112,1037
4112,265
4112,1804
4112,1963
4112,205
4112,215
4112,1153
4113,1326
4113,1343
4113,1582
4113,1505
4113,1228
4113,1861
4113,821
4113,626
4113,888
4114,920
4114,414
4114,1301
4114,651
4114,1969
4114,1217
4114,741
4114,799
4114,1424
4114,1634
4115,1214
4115,1674
4115,342
4115,305
4116,1772
4116,1671
4116,1846
4116,1729
4116,246
4116,1988
4116,419
4116,754
4117,1752
4117,1899
4117,1493
4117,1707
4117,1165
4117,1912
4118,1632
4118,578
4118,1496
4118,1086
4118,1602
4118,1372
4118,1248
4118,357
4118,720
4118,91
4119,730
4119,216
4119,869
4119,956
4119,1529
4119,544
4119,1800
4119,1659
4119,1479
4119,1075
4120,387
4120,743
4120,1108
4120,247
4120,1128
4120,267
4120,1496
4120,231
4120,1003
4120,1488
4121,1043
4121,920
4121,1933
4121,577
4121,1022
4121,923
4121,1243
4122,1768
4122,1257
4122,1901
4122,1275
4122,1365
4122,1388
4122,1935
4122,682
4123,628
4123,442
4123,1099
4123,481
4123,763
4123,791
4123,1237
4123,1185
4123,1208
4123,961
4123,1539
4124,718
4124,296
4124,1583
4124,73
4124,1725
4125,126
4125,1427
4125,778
4125,1826
4125,520
4125,872
4126,304
4126,781
4126,1658
4126,1005
4127,1164
4127,860
4127,1970
4127,1198
4128,431
4128,756
4128,489
4128,1389
4128,76
4128,435
4129,502
4129,1566
4129,1136
4129,979
4130,81
4130,657
4130,1313
4130,805
4130,1086
4130,271
4131,765
4131,475
4131,482
4131,674
4131,1726
4131,678
4131,364
4131,867
4131,1412
4131,351
4132,1225
4132,1383
4132,566
4132,1588
4132,1124
4133,519
4133,983
4133,1032
4133,253
4133,232
4133,381
4133,1143
4133,322
4133,825
4133,1210
4134,594
4134,1527
4134,754
4134,250
4134,925
4134,472
4135,1639
4135,261
4135,281
4135,1185
4135,452
4136,1320
4136,942
4136,1045
4136,883
4136,687
4136,1854
4136,1910
4136,16
4136,1624
4136,500
4137,1404
4137,1477
4137,1661
4137,1728
4137,899
4137,764
4137,1713
4138,647
4138,666
4138,1977
4139,1484
4139,988
4139,1599
4139,1730
4139,1152
4139,161
4139,939
4139,615
4139,417
4139,151
4140,1370
4140,616
4140,433
4140,618
4140,1312
4141,716
4141,507
4141,1029
4141,1894
4141,1424
4141,156
4142,1013
4142,720
4142,64
4142,1755
4142,1203
4142,288
4142,1843
4142,1983
4143,102
4143,1267
4143,556
4143,1055
4143,70
4144,779
4144,1211
4144,1437
4144,1750
4144,764
4144,923
4145,855
4145,381
4145,1806
4145,1252
4145,525
4145,403
4145,408
4145,1180
4146,1097
4146,773
4146,1822
4146,1693
4146,1619
4146,943
4146,1999
4146,9
4146,1651
4147,645
4147,664
4147,33
4147,818
4147,1172
4147,1554
4147,557
4147,466
4147,1585
4147,1889
4147,1186
4148,544
4148,1642
4148,217
4148,123
4148,1609
4148,1468
4148,138
4149,298
4149,1757
4149,996
4149,1596
4149,1533
4149,1214
4149,970
4150,714
4150,570
4150,1723
4150,1197
4150,307
4150,234
4151,218
4151,1742
4151,1074
4152,1034
4152,1117
4152,1796
4152,1311
4153,1251
4153,1830
4153,1921
4153,1274
4153,1313
4153,232
4153,438
4153,1964
4153,318
4154,757
4154,918
4154,1988
4154,1952
4154,657
4154,430
4155,1631
4155,1029
4155,1818
4155,1298
4155,158
4155,206
4155,182
4156,76
4156,1751
4156,386
4156,613
4156,938
4156,756
4156,810
4156,108
4156,1316
4156,189
4157,586
4157,1723
4157,1910
4157,1799
4157,1407
4157,330
4157,787
4157,383
4157,618
4158,1860
4158,662
4158,581
4158,852
4158,333
4158,6
4158,1867
4158,364
4159,1700
4159,472
4159,699
4159,1452
4160,1275
4160,1452
4160,1424
4160,347
4160,295
4160,1359
4160,511
4160,1166
4160,582
4161,1713
4161,1761
4161,170
4161,1537
4161,910
4161,504
4161,1364
4161,604
4161,469
4161,565
4162,1869
4162,127
4162,1880
4162,1949
4162,1641
4162,1278
4162,1896
4162,697
4162,1706
4163,967
4163,1403
4163,101
4163,1476
4163,1355
4163,103
4163,854
4164,1897
4164,1168
4164,1076
4164,1747
4164,157
4164,105
4165,221
4165,801
4165,388
4165,690
4165,273
4165,152
4165,531
4165,1295
4166,1515
4166,363
4166,0
4166,1869
4167,596
4167,1296
4167,218
4167,998
4167,692
4168,784
4168,1053
4168,85
4168,1854
4169,893
4169,518
4169,1360
4169,1699
4169,175
4169,1082
4169,1498
4169,1954
4170,552
4170,249
4170,392
4170,447
4170,1380
4170,403
4170,890
4170,802
4171,287
4171,1060
4171,697
4172,673
4172,1853
4172,882
4172,1426
4173,1130
4173,238
4173,899
4173,1324
4173,1254
4173,202
4173,1365
4173,764
4174,1123
4174,349
4174,1158
4174,121
4174,1441
4174,674
4174,363
4174,1510
4174,1644
4174,622
4175,348
4175,175
4175,1667
4175,1197
4175,1766
4176,1332
4176,579
4176,327
4176,1168
4177,1031
4177,231
4177,594
4177,225
4177,582
4177,14
4177,1538
4178,1670
4178,1051
4178,1969
4178,741
4178,1420
4178,1440
4179,1188
4179,247
4179,582
4179,1750
4179,344
4179,844
4180,11
4180,1855
4180,247
4180,1697
4180,332
4181,221
4181,922
4181,618
4182,311
4182,105
4182,1268
4183,1324
4183,619
4183,1437
4183,629
4183,892
4183,1266
4183,1030
4183,1051
4183,1966
4183,1066
4183,800
4184,1278
4184,608
4184,1113
4184,151
4184,1415
4184,1110
4184,300
4184,948
4185,506
4185,1355
4185,789
4185,936
4186,1944
4186,1242
4186,1948
4186,208
4186,1870
4186,852
4186,639
4186,1959
4187,1861
4187,1979
4187,641
4187,391
4188,1473
4188,232
4188,1146
4188,1340
4188,52
4189,201
4189,390
4189,126
4189,1059
4190,445
4190,209
4190,735
4190,824
4190,1697
4191,1571
4191,349
4191,1817
4191,1975
4191,482
4191,593
4191,374
4191,1112
4191,513
4191,1913
4191,1464
4192,1489
4192,256
4192,302
4193,808
4193,356
4193,1930
4193,804
4193,976
4193,1707
4193,167
4194,1598
4194,323
4194,20
4194,285
4194,641
4194,505
4195,325
4195,495
