actor_id,character_id
1126,1322
1126,2572
1126,3244
1126,1043
1126,1455
1126,3126
1126,1145
1126,1259
1127,2182
1127,173
1127,617
1127,1491
1127,2012
1127,2218
1127,96
1127,2173
1127,2422
1127,345
1127,2376
1127,25
1127,429
1127,1720
1127,3128
1127,399
1127,1644
1127,2013
1127,1990
1127,2537
1127,2990
1127,1111
1127,778
1127,696
1127,2259
1128,1516
1128,954
1128,2298
1128,2833
1128,497
1128,938
1128,1750
1128,2593
1128,601
1128,1065
1128,1849
1128,378
1128,1786
1128,2945
1128,261
1128,1404
1128,1354
1128,865
1129,333
1129,1914
1129,701
1129,1307
1129,1564
1129,2230
1129,2630
1129,839
1129,3123
1129,1771
1129,2059
1129,842
1129,2265
1129,1049
1129,270
1129,327
1129,2319
1129,199
1129,3051
1129,2628
1129,2153
1129,843
1129,1893
1130,492
1130,1011
1130,798
1130,125
1130,712
1130,2750
1130,336
1130,3067
1130,698
1130,961
1130,2525
1130,640
1130,1412
1130,2717
1130,53
1130,680
1130,965
1130,1450
1130,2379
1130,3061
1130,681
1130,1148
1131,2226
1131,1666
1131,35
1131,399
1131,1383
1131,1833
1131,1969
1131,87
1131,2571
1131,2982
1131,190
1131,469
1131,640
1131,1482
1131,1608
1131,610
1131,661
1131,1232
1131,1230
1131,2893
1131,2659
1131,3056
1131,166
1131,2068
1132,178
1132,310
1132,534
1132,16
1132,1482
1132,327
1132,661
1132,903
1132,1649
1132,3105
1132,962
1132,1569
1132,2218
1132,2673
1132,2922
1132,282
1132,2327
1132,3088
1132,2772
1132,772
1132,828
1132,1898
1132,1647
1132,2880
1133,2450
1133,1497
1133,570
1133,1304
1133,2855
1133,1624
1133,2856
1133,850
1133,2986
1133,460
1133,1334
1133,121
1133,953
1133,967
1133,2970
1133,2289
1133,931
1133,1472
1133,421
1133,761
1133,2115
1133,2269
1133,2392
1133,3081
1133,284
1133,313
1133,1419
1133,2517
1133,2884
1133,1420
1133,1715
1134,53
1134,472
1134,1110
1134,1269
1134,1623
1134,2745
1134,3213
1134,185
1134,766
1134,849
1134,2079
1134,411
1134,1917
1134,2728
1134,1601
1134,1521
1134,1772
1134,597
1134,89
1134,2571
1134,2740
1134,3237
1134,973
1134,1707
1134,2697
1135,2899
1135,2335
1135,180
1135,3186
1135,1264
1135,3069
1135,1012
1135,549
1135,606
1135,3168
1135,1242
1135,1379
1135,2132
1135,2015
1135,1875
1136,338
1136,3180
1136,843
1136,452
1136,2479
1136,2521
1136,2844
1136,2436
1136,2334
1136,2819
1136,2693
1136,2088
1136,2893
1136,583
1136,2997
1136,3015
1136,767
1136,2929
1136,2930
1136,1864
1136,2589
1137,3203
1137,1584
1137,1817
1137,72
1137,930
1137,164
1137,1413
1137,2145
1137,996
1137,1313
1137,2156
1137,3004
1137,452
1137,1437
1137,1900
1137,974
1137,1110
1137,1147
1137,2315
1137,660
1137,3035
1137,961
1137,2730
1137,1127
1137,2949
1137,2457
1137,301
1137,374
1137,2204
1138,1090
1138,2003
1138,2084
1138,113
1138,2160
1138,2264
1138,221
1138,1967
1138,955
1138,3216
1138,425
1138,2199
1138,1258
1138,1971
1138,521
1138,2103
1138,2171
1138,2838
1138,1324
1138,1504
1138,2946
1138,2249
1138,904
1138,2459
1138,3227
1138,1856
1138,2950
1139,410
1139,1678
1139,949
1139,1708
1139,621
1139,903
1139,541
1139,918
1139,396
1139,1458
1139,627
1139,779
1139,3177
1139,1386
1139,2853
1139,139
1139,3134
1139,1580
1139,1982
1139,343
1139,2953
1139,1588
1139,115
1139,192
1139,445
1139,1267
1139,1655
1139,2587
1140,571
1140,1739
1140,1248
1140,1065
1140,1439
1140,2680
1140,1495
1140,1751
1140,1373
1140,1096
1140,1161
1140,2449
1140,521
1140,836
1140,1237
1140,2071
1140,2654
1140,89
1140,174
1140,1039
1140,2002
1140,520
1141,121
1141,140
1141,1281
1141,2813
1141,3111
1141,1226
1141,2424
1141,364
1141,787
1141,157
1141,1737
1141,2688
1141,138
1141,1094
1141,1826
1141,664
1141,2157
1141,3073
1141,1504
1141,2011
1141,850
1141,218
1141,2077
1141,2218
1141,2929
1142,1037
1142,1608
1142,2438
1142,3110
1142,976
1142,2709
1142,2794
1142,2489
1142,1565
1142,2023
1142,3154
1142,2359
1142,752
1142,1294
1142,3057
1142,337
1142,1188
1142,3116
1143,1113
1143,812
1143,1972
1143,162
1143,808
1143,2317
1143,113
1143,1202
1143,1312
1143,524
1143,592
1143,1853
1143,2123
1143,3027
1143,1849
1143,2058
1143,2421
1143,3171
1143,2036
1143,2405
1143,50
1144,2724
1144,58
1144,1173
1144,1621
1144,1053
1144,1176
1144,2592
1144,613
1144,682
1144,1610
1144,1744
1144,441
1144,1265
1144,719
1144,2106
1144,2144
1144,2481
1144,444
1144,854
1144,2304
1144,2426
1144,668
1144,1956
1145,859
1145,392
1145,1631
1145,2603
1145,440
1145,1250
1145,1531
1145,2017
1145,3083
1145,26
1145,120
1145,1216
1145,2180
1145,2499
1145,2863
1145,2970
1145,110
1145,1219
1145,1493
1145,2161
1145,2433
1145,2865
1145,553
1145,1357
1145,857
1145,2325
1145,369
1145,442
1145,1069
1145,1974
1145,2924
1146,2423
1146,1556
1146,1592
1146,147
1146,3005
1146,764
1146,2513
1146,1642
1146,2597
1146,2224
1146,138
1146,1505
1146,1696
1146,701
1146,2832
1146,1955
1146,2796
1146,588
1146,678
1146,1798
1147,1322
1147,264
1147,1818
1147,2862
1147,2893
1147,1399
1147,1570
1147,3187
1147,356
1147,514
1147,1279
1147,1447
1147,2332
1147,744
1147,2027
1147,3068
1147,578
1147,2340
1147,2910
1147,2975
1147,2132
1147,2221
1147,2349
1147,962
1147,275
1147,326
1147,1585
1147,2302
1147,2392
1147,2589
1147,3200
1147,158
1147,666
1147,2778
1147,1023
1147,1653
1147,2602
1148,1173
1148,579
1148,1336
1148,1681
1148,1848
1148,2457
1148,2710
1148,3233
1148,1570
1148,2559
1148,1363
1148,2979
1148,1083
1148,1229
1148,30
1148,641
1148,1097
1149,954
1149,2826
1149,1411
1149,3099
1149,1850
1149,1304
1149,1505
1149,3113
1149,1056
1149,2782
1149,3210
1149,1953
1149,2634
1149,1940
1150,1897
1150,2105
1150,2784
1150,2451
1150,1563
1150,2946
1150,2258
1150,613
1150,1925
1150,359
1150,2364
1150,2754
1150,1787
1150,2393
1150,2486
1150,675
1150,1033
1150,1086
1150,2359
1150,2302
1150,163
1150,618
1150,3150
1150,176
1150,722
1150,104
1151,35
1151,848
1151,1906
1151,2678
1151,1086
1151,2015
1151,2031
1151,2856
1151,3064
1151,2643
1151,1815
1151,528
1151,889
1151,1967
1151,2277
1151,2610
1151,993
1151,1013
1151,3010
1151,2043
1152,898
1152,586
1152,2833
1152,3057
1152,3081
1152,3193
1152,1068
1152,2432
1152,2573
1152,143
1152,495
1152,3068
1152,812
1152,306
1152,1885
1152,3229
1152,598
1152,2793
1152,3098
1152,1313
1152,258
1153,331
1153,421
1153,639
1153,23
1153,1952
1153,1822
1153,3046
1153,3088
1153,63
1153,581
1153,757
1153,2171
1153,2391
1153,390
1153,2878
1153,1758
1153,782
1153,1415
1153,236
1153,788
1153,1059
1153,1832
1153,2640
1153,3066
1153,767
1154,926
1154,1658
1154,2203
1154,1094
1154,2952
1154,1054
1154,1064
1154,692
1154,1131
1154,1515
1154,2390
1154,2880
1154,498
1154,2054
1154,486
1154,2196
1154,2298
1155,430
1155,2566
1155,3206
1155,1300
1155,773
1155,1154
1155,185
1155,2788
1155,3031
1155,1070
1155,1319
1155,2994
1155,884
1155,1131
1155,2560
1155,3001
1155,2982
1155,3242
1156,1569
1156,2271
1156,75
1156,1570
1156,1918
1156,667
1156,1219
1156,1993
1156,348
1156,2599
1156,833
1156,2308
1156,1595
1156,1567
1156,2009
1156,2897
1156,1286
1156,567
1156,1060
1156,2076
1156,2391
1156,1631
1156,1957
1156,2941
1156,1460
1157,1356
1157,2647
1157,54
1157,1649
1157,2414
1157,2623
1157,516
1157,3153
1157,978
1157,1724
1157,3134
1157,767
1157,2417
1157,2580
1157,1847
1157,1893
1157,1445
1157,2314
1157,2723
1157,2212
1157,2497
1157,2558
1157,16
1157,488
1157,1854
1157,2418
1158,2472
1158,1591
1158,2188
1158,2243
1158,3162
1158,2385
1158,1674
1158,3174
1158,1731
1158,913
1158,2054
1158,2185
1158,1627
1158,54
1158,1061
1158,2518
1158,2318
1158,58
1158,1471
1158,2828
1158,272
1158,1092
1158,61
1159,293
1159,2475
1159,2991
1159,3047
1159,1841
1159,3245
1159,2976
1159,1705
1159,1949
1159,2902
1159,2868
1159,127
1159,646
1159,336
1159,836
1159,2366
1159,2821
1159,2657
1159,1842
1159,2022
1160,433
1160,1111
1160,857
1160,1052
1160,1434
1160,2647
1160,3046
1160,42
1160,485
1160,2687
1160,875
1160,2284
1160,1893
1160,2947
1160,537
1160,3228
1160,1100
1160,3162
1161,2351
1161,1574
1161,1782
1161,989
1161,2065
1161,447
1161,916
1161,1592
1161,22
1161,977
1161,2003
1161,2294
1161,619
1161,1662
1161,623
1161,2634
1161,752
1161,2732
1161,2854
1162,3207
1162,2010
1162,362
1162,2810
1162,1577
1162,1811
1162,2414
1162,2266
1162,390
1162,2783
1162,43
1162,921
1162,1010
1162,237
1162,957
1162,1364
1162,1435
1162,3048
1162,39
1162,941
1162,1273
1162,2454
1162,3161
1162,750
1162,1025
1162,172
1162,1810
1162,23
1162,1607
1163,2042
1163,145
1163,802
1163,1763
1163,340
1163,782
1163,1606
1163,1381
1163,1507
1163,2870
1163,2899
1163,70
1163,2155
1163,450
1163,1259
1163,530
1163,1327
1163,2748
1163,2995
1163,2013
1163,1914
1163,1787
1163,148
1164,3141
1164,1226
1164,2400
1164,646
1164,2984
1164,1064
1164,1464
1164,1754
1164,1191
1164,3008
1164,2990
1164,674
1164,3230
1164,715
1164,1335
1164,2794
1164,2518
1164,1250
1164,2998
1164,3117
1165,1378
1165,2516
1165,3171
1165,777
1165,2936
1165,189
1165,345
1165,2255
1165,3169
1165,140
1165,1827
1165,3096
1165,2045
1165,2914
1165,1303
1165,2364
1165,701
1165,838
1165,217
1165,1500
1166,2289
1166,2804
1166,1605
1166,1783
1166,2074
1166,2994
1166,3218
1166,985
1166,1610
1166,1866
1166,205
1166,746
1166,1896
1166,3216
1166,2195
1166,190
1166,2473
1166,2869
1166,3178
1166,1885
1166,3174
1166,1164
1167,1016
1167,1564
1167,1576
1167,3191
1167,553
1167,842
1167,1051
1167,248
1167,857
1167,1707
1167,3006
1167,2518
1167,788
1167,2154
1167,1169
1167,1688
1167,1178
1167,3211
1167,3235
1167,720
1167,1327
1167,1858
1167,1916
1167,2315
1167,2450
1167,1837
1167,2085
1168,957
1168,1808
1168,134
1168,2811
1168,2441
1168,2234
1168,1472
1168,1101
1168,785
1168,1432
1168,2774
1168,3051
1168,312
1168,596
1168,1333
1168,1602
1168,2210
1168,1
1168,70
1168,780
1168,796
1168,1588
1168,653
1168,2084
1168,2908
1169,999
1169,2601
1169,1291
1169,42
1169,124
1169,141
1169,641
1169,738
1169,1083
1169,2966
1169,856
1169,1153
1169,1311
1169,1809
1169,34
1169,573
1169,1199
1169,188
1169,2133
1169,2469
1169,415
1169,3005
1169,214
1169,2787
1169,572
1169,976
1169,2513
1169,760
1169,1737
1169,3213
1169,3086
1169,1923
1170,633
1170,505
1170,2034
1170,2518
1170,1776
1170,1825
1170,2816
1170,1699
1170,2196
1170,2314
1170,2384
1170,2275
1170,2992
1170,673
1170,2446
1170,2842
1170,770
1170,621
1170,2808
1170,620
1170,596
1170,2954
1171,2121
1171,1647
1171,793
1171,929
1171,1121
1171,1994
1171,1085
1171,1579
1171,477
1171,1452
1171,1613
1171,432
1171,1269
1171,55
1171,1745
1171,2047
1171,1848
1171,297
1171,516
1171,2458
1171,2942
1171,104
1171,124
1171,398
1171,2134
1171,2803
1172,1996
1172,2384
1172,2760
1172,212
1172,2589
1172,458
1172,3083
1172,3153
1172,277
1172,370
1172,557
1172,2833
1172,9
1172,1079
1172,3106
1172,2355
1172,272
1172,1068
1172,1790
1172,3129
1172,1236
1172,2012
1172,1704
1172,2074
1172,3067
1172,405
1172,1016
1172,1322
1172,1514
1173,2376
1173,2500
1173,947
1173,1820
1173,2237
1173,929
1173,2165
1173,2170
1173,2310
1173,3062
1173,19
1173,583
1173,1526
1173,1719
1173,2143
1173,647
1173,137
1173,1164
1173,1834
1173,3029
1173,149
1173,2426
1173,1224
1173,1213
1174,112
1174,147
1174,2675
1174,73
1174,319
1174,1440
1174,2136
1174,201
1174,1853
1174,1013
1174,1516
1174,2463
1174,2731
1174,2658
1174,867
1174,1122
1174,2833
1174,1453
1174,1832
1174,2942
1175,1471
1175,862
1175,1629
1175,597
1175,2369
1175,852
1175,1800
1175,509
1175,843
1175,1448
1175,2008
1175,3226
1175,1867
1175,1616
1175,1681
1175,3244
1175,7
1175,2897
1175,1237
1175,624
1175,1244
1175,292
1175,462
1175,3049
1175,3111
1175,1179
1175,202
1176,2544
1176,490
1176,1487
1176,1588
1176,2901
1176,1703
1176,1763
1176,1752
1176,110
1176,1862
1176,2554
1176,300
1176,845
1176,1296
1176,1566
1176,2433
1176,2477
1176,570
1176,1639
1176,2015
1176,2630
1176,995
1176,1251
1176,2858
1176,2212
1176,2748
1176,2761
1176,1635
1177,2126
1177,2585
1177,2438
1177,2179
1177,3237
1177,814
1177,1602
1177,1938
1177,1022
1177,1980
1177,2703
1177,844
1177,2269
1177,2605
1177,1951
1177,1445
1177,1967
1177,166
1177,1877
1177,1332
1177,1561
1177,2351
1177,2843
1177,2521
1177,1010
1177,2301
1178,1160
1178,1797
1178,642
1178,1703
1178,2997
1178,0
1178,619
1178,1247
1178,1432
1178,1126
1178,1971
1178,761
1178,954
1178,3201
1178,2215
1178,2400
1178,873
1178,456
1178,1609
1178,2687
1178,3060
1178,2454
1178,1256
1178,2495
1178,2756
1178,3141
1178,1197
1178,1774
1178,1805
1178,858
1178,2858
1179,2079
1179,2965
1179,864
1179,3008
1179,454
1179,478
1179,2053
1179,2098
1179,2258
1179,2545
1179,2781
1179,1618
1179,2172
1179,2374
1179,2140
1179,2870
1179,160
1179,689
1179,1596
1180,1364
1180,1468
1180,242
1180,322
1180,2998
1180,1393
1180,1388
1180,3119
1180,673
1180,2609
1180,2655
1180,3221
1180,1844
1180,2060
1180,102
1180,1130
1180,2767
1180,2941
1180,460
1180,1255
1180,2336
1180,2792
1180,3110
1180,272
1180,1752
1180,1698
1180,2228
1180,2921
1180,3146
1180,106
1180,1996
1180,336
1180,1792
1180,2599
1181,2318
1181,35
1181,206
1181,807
1181,1427
1181,1964
1181,3061
1181,1396
1181,2983
1181,485
1181,1124
1181,2037
1181,1379
1181,2172
1181,2260
1181,2826
1181,258
1181,509
1182,383
1182,629
1182,1369
1182,132
1182,1619
1182,2327
1182,2717
1182,1267
1182,2087
1182,3044
1182,3076
1182,407
1182,727
1182,300
1182,836
1182,1364
1182,1569
1182,3097
1182,2971
1182,1311
1182,2287
1182,1500
1182,2070
1182,2676
1182,3107
1183,1177
1183,1442
1183,1695
1183,1381
1183,2649
1183,2690
1183,2911
1183,598
1183,3159
1183,909
1183,2982
1183,38
1183,465
1183,1201
1183,334
1183,1279
1184,768
1184,775
1184,2365
1184,2992
1184,83
1184,925
1184,1237
1184,2747
1184,1703
1184,2352
1184,445
1184,1190
1184,308
1184,1283
1184,658
1184,2721
1184,1069
1184,1941
1185,2680
1185,2630
1185,1977
1185,419
1185,2009
1185,1722
1185,2604
1185,2961
1185,3040
1185,306
1185,358
1185,659
1185,1540
1185,131
1185,1886
1185,2840
1185,699
1185,1334
1185,1674
1185,1769
1185,2950
1185,3029
1186,1006
1186,2406
1186,159
1186,1045
1186,1378
1186,119
1186,2300
1186,703
1186,1208
1186,1408
1186,2849
1186,3145
1186,663
1186,1619
1186,2965
1186,3122
1186,2509
1186,2614
1186,1081
1186,1656
1186,1065
1186,2834
1186,2901
1187,433
1187,843
1187,2069
1187,3218
1187,1368
1187,1823
1187,927
1187,1258
1187,2494
1187,2816
1187,3046
1187,3189
1187,1575
1187,2649
1187,754
1187,1615
1187,944
1187,1424
1187,1756
1187,2771
1187,3105
1187,1079
1187,59
1187,553
1187,1146
1187,2599
1187,2761
1188,3121
1188,3218
1188,90
1188,1167
1188,1469
1188,1055
1188,402
1188,2849
1188,3110
1188,1776
1188,2884
1188,3047
1188,631
1188,195
1188,2137
1188,2500
1188,86
1188,1000
1188,1629
1188,2177
1188,429
1188,1035
1188,203
1188,1971
1188,603
1188,1936
1188,2801
1188,2936
1188,2947
1189,788
1189,806
1189,2104
1189,3185
1189,708
1189,1612
1189,2330
1189,1725
1189,3152
1189,1105
1189,2722
1189,575
1189,1026
1189,2812
1189,264
1189,2075
1189,257
1189,525
1189,690
1189,1318
1189,2461
1189,2619
1189,783
1189,25
1189,2833
1190,1810
1190,2446
1190,884
1190,1947
1190,2327
1190,913
1190,1722
1190,1728
1190,2148
1190,1576
1190,460
1190,59
1190,1623
1190,1754
1190,2952
1190,2355
1190,2430
1191,2163
1191,1345
1191,727
1191,321
1191,3043
1191,980
1191,225
1191,2088
1191,2160
1191,65
1191,423
1191,684
1191,2654
1191,1002
1191,73
1191,2641
1191,377
1191,2693
1191,3011
1191,3021
1191,1024
1192,1362
1192,2579
1192,2127
1192,65
1192,2587
1192,2897
1192,1111
1192,1209
1192,883
1192,717
1192,600
1192,240
1192,572
1192,703
1192,960
1192,2292
1192,3116
1192,0
1192,2336
1192,2377
1192,2789
1192,220
1192,2349
1192,3244
1193,900
1193,3223
1193,937
1193,76
1193,653
1193,11
1193,2533
1193,147
1193,1366
1193,1770
1193,2264
1193,1361
1193,2082
1193,2252
1193,2273
1193,2933
1193,361
1193,588
1193,1098
1193,880
1193,1492
1193,2722
1193,2129
1193,2240
1193,2808
1193,569
1193,1968
1194,1257
1194,1819
1194,1900
1194,3032
1194,2872
1194,3046
1194,3000
1194,1413
1194,318
1194,1082
1194,1470
1194,2170
1194,2312
1194,940
1194,1982
1194,538
1194,206
1194,2260
1194,162
1195,93
1195,3127
1195,1322
1195,1129
1195,2133
1195,239
1195,1732
1195,269
1195,2973
1195,3208
1195,996
1195,1664
1195,2027
1195,106
1195,562
1195,696
1195,574
1195,1321
1195,622
1195,686
1195,1418
1195,1651
1195,1965
1196,2446
1196,888
1196,1106
1196,1935
1196,2474
1196,3160
1196,2757
1196,1178
1196,1870
1196,1977
1196,1348
1196,1375
1196,2982
1196,1674
1196,1122
1196,623
1196,1008
1197,257
1197,1032
1197,692
1197,296
1197,1430
1197,1508
1197,3151
1197,2789
1197,575
1197,1649
1197,2096
1197,2505
1197,234
1197,1271
1197,3147
1197,65
1197,1153
1197,2292
1198,1748
1198,93
1198,1404
1198,2627
1198,2741
1198,903
1198,2704
1198,42
1198,1317
1198,189
1198,2822
1198,1315
1198,1977
1198,2988
1198,2657
1198,649
1198,2229
1198,2908
1198,2257
1198,203
1199,2631
1199,1618
1199,65
1199,519
1199,729
1199,1771
1199,571
1199,165
1199,833
1199,1902
1199,991
1199,2734
1199,2995
1199,1036
1199,2618
1199,3077
1199,2082
1199,3192
1199,1096
1200,769
1200,1224
1200,1616
1200,2184
1200,3173
1200,3094
1200,2
1200,2430
1200,653
1200,2771
1200,291
1200,2571
1200,416
1200,1165
1200,1829
1200,13
1200,58
1200,3004
1200,315
1200,1478
1201,2477
1201,1544
1201,2234
1201,3213
1201,228
1201,877
1201,2551
1201,2433
1201,2440
1201,2938
1201,1443
1201,1428
1201,731
1201,1795
1201,815
1201,1902
1201,1927
1201,2028
1201,3189
1201,180
1201,2275
1201,2621
1201,2059
1201,3055
1201,135
1202,1863
1202,2355
1202,8
1202,2119
1202,1747
1202,630
1202,1857
1202,2848
1202,3025
1202,3094
1202,881
1202,2707
1202,636
1202,1062
1202,1619
1202,996
1202,2404
1202,2649
1202,1881
1202,2434
1202,2015
1202,18
1203,2435
1203,993
1203,1666
1203,2529
1203,709
1203,1244
1203,1891
1203,1235
1203,1440
1203,516
1203,3234
1203,143
1203,463
1203,2480
1203,2540
1203,133
1203,708
1203,1005
1203,354
1203,1799
1203,2835
1203,3090
1203,1248
1203,1444
1203,2406
1203,653
1203,508
1203,95
1203,304
1203,2791
1204,3245
1204,3213
1204,995
1204,1521
1204,612
1204,3112
1204,3240
1204,950
1204,1223
1204,184
1204,1198
1204,1552
1204,2271
1204,2304
1204,607
1204,438
1204,685
1204,817
1204,1719
1204,2644
1204,363
1204,594
1205,883
1205,1671
1205,569
1205,777
1205,1172
1205,1207
1205,1502
1205,2261
1205,2623
1205,1234
1205,2075
1205,2978
1205,905
1205,762
1205,2809
1205,2767
1205,2169
1205,459
1205,1104
1205,2738
1206,828
1206,1114
1206,2993
1206,3216
1206,114
1206,191
1206,1873
1206,2151
1206,3143
1206,714
1206,748
1206,1900
1206,2325
1206,1569
1206,1786
1206,303
1206,1148
1206,2631
1206,40
1206,316
1206,562
1206,1656
1207,2322
1207,3054
1207,2079
1207,346
1207,262
1207,814
1207,605
1207,1486
1207,2513
1207,117
1207,2438
1207,2870
1207,1818
1207,1927
1207,1701
1207,2757
1207,2944
1207,3144
1207,2034
1207,2046
1207,4
1207,120
1208,856
1208,1264
1208,437
1208,615
1208,840
1208,418
1208,948
1208,3169
1208,79
1208,2011
1208,2720
1208,2021
1208,1660
1208,2963
1208,854
1208,2000
1208,2788
1208,88
1208,769
1208,3089
1208,2240
1208,132
1208,424
1208,1921
1208,2593
1208,2851
1209,978
1209,662
1209,1094
1209,1451
1209,1462
1209,2479
1209,2821
1209,397
1209,1662
1209,97
1209,1488
1209,1892
1209,639
1209,2237
1209,1743
1209,1069
1209,2429
1209,1166
1209,1989
1209,146
1209,1868
1209,1820
1209,2653
1209,3246
1209,185
1210,736
1210,1125
1210,1408
1210,645
1210,3005
1210,383
1210,257
1210,530
1210,1399
1210,2715
1210,3214
1210,289
1210,1580
1210,999
1210,3030
1210,1688
1210,1073
1210,1798
1210,2853
1210,1386
1210,1562
1210,30
1211,254
1211,839
1211,1770
1211,3095
1211,1552
1211,466
1211,2895
1211,638
1211,2683
1211,245
1211,705
1211,855
1211,1947
1211,3101
1211,1166
1211,2461
1211,557
1211,2791
1211,3075
1211,1036
1211,2401
1211,2616
1212,2130
1212,1661
1212,960
1212,1598
1212,2768
1212,3203
1212,513
1212,3231
1212,382
1212,1505
1212,1696
1212,3120
1212,2040
1212,2835
1212,540
1212,1626
1212,932
1212,1996
1212,3176
1212,1357
1212,977
1213,2049
1213,2683
1213,483
1213,1415
1213,463
1213,1238
1213,1319
1213,3134
1213,475
1213,1271
1213,2429
1213,149
1213,761
1213,2414
1213,3246
1213,257
1213,287
1213,271
1213,591
1213,1565
1213,2316
1213,3018
1213,3191
1213,1325
1213,1705
1213,2503
1214,487
1214,2204
1214,1873
1214,484
1214,1312
1214,1816
1214,3130
1214,40
1214,1201
1214,795
1214,1243
1214,1488
1214,2664
1214,721
1214,2080
1214,2900
1214,3139
1214,1013
1214,160
1214,1376
1214,342
1214,1113
1214,1278
1214,2329
1215,39
1215,2186
1215,3173
1215,3245
1215,783
1215,2063
1215,1696
1215,2288
1215,2343
1215,1231
1215,2292
1215,2988
1215,2220
1215,2560
1215,283
1215,255
1215,741
1215,1091
1215,1843
1215,2660
1215,1115
1215,2706
1215,76
1215,1629
1215,2820
1215,128
1215,224
1215,337
1216,596
1216,825
1216,2820
1216,1927
1216,1348
1216,2350
1216,2684
1216,2476
1216,2776
1216,3064
1216,660
1216,2272
1216,3138
1216,949
1216,1942
1216,2717
1217,1590
1217,283
1217,1302
1217,1786
1217,2576
1217,1272
1217,1532
1217,2497
1217,1800
1217,2348
1217,1330
1217,2163
1217,833
1217,2089
1217,2291
1217,749
1217,1606
1217,2892
1217,1060
1217,1406
1217,433
1217,599
1217,3180
1217,1807
1217,1058
1218,655
1218,2010
1218,66
1218,942
1218,1849
1218,1564
1218,2309
1218,71
1218,2416
1218,808
1218,1472
1218,855
1218,1866
1218,2672
1218,2893
1218,25
1218,1197
1218,1781
1218,2443
1218,3225
1218,1850
1218,6
1219,1719
1219,485
1219,698
1219,756
1219,1176
1219,847
1219,1265
1219,2933
1219,3243
1219,405
1219,1511
1219,2361
1219,2651
1219,3240
1219,1268
1219,1990
1219,169
1219,256
1219,542
1219,2735
1219,44
1219,2638
1219,49
1219,164
1220,986
1220,523
1220,1022
1220,1367
1220,2603
1220,1077
1220,2581
1220,2917
1220,2424
1220,1982
1220,1884
1220,2699
1220,686
1220,2030
1220,3
1220,1177
1220,259
1220,671
1220,992
1220,2031
1221,1895
1221,2608
1221,331
1221,348
1221,966
1221,836
1221,2138
1221,456
1221,2037
1221,740
1221,1203
1221,1605
1221,136
1221,1623
1221,1371
1221,2922
1221,115
1221,1320
1221,1761
1221,1969
1222,1285
1222,2352
1222,2459
1222,1026
1222,2110
1222,1524
1222,206
1222,2709
1222,170
1222,1914
1222,1416
1222,582
1222,1162
1222,1413
1222,2638
1222,1373
1222,2106
1222,2577
1222,3201
1222,837
1222,2554
1222,2460
1223,934
1223,310
1223,2194
1223,1048
1223,1131
1223,1460
1223,238
1223,1884
1223,529
1223,1299
1223,2472
1223,2198
1223,1109
1223,2768
1224,1481
1224,74
1224,299
1224,326
1224,897
1224,2377
1224,600
1224,433
1224,546
1224,3246
1224,253
1224,1456
1224,2167
1224,2773
1224,2834
1224,89
1224,3094
1224,2253
1224,2812
1224,45
1224,2950
1224,1708
1224,1726
1224,1582
1224,2699
1224,90
1225,316
1225,705
1225,343
1225,355
1225,3226
1225,1863
1225,1557
1225,2617
1225,2812
1225,1633
1225,2755
1225,1692
1225,2505
1225,3021
1225,2003
1225,2334
1225,1943
1225,2352
1225,2473
1225,671
1226,2783
1226,1149
1226,1861
1226,142
1226,230
1226,2602
1226,382
1226,1006
1226,1390
1226,298
1226,660
1226,392
1226,919
1226,1963
1226,2459
1226,1534
1226,141
1226,614
1226,2836
1226,1596
1226,2083
1226,2052
1227,1349
1227,385
1227,1584
1227,1351
1227,1044
1227,401
1227,1130
1227,1480
1227,1316
1227,1986
1227,313
1227,844
1227,3054
1227,3211
1227,163
1227,756
1227,1185
1227,1467
1227,231
1227,2220
1227,2557
1227,2378
1227,1169
1227,3079
1227,1232
1228,1630
1228,234
1228,2131
1228,768
1228,883
1228,1936
1228,744
1228,779
1228,2717
1228,24
1228,623
1228,2485
1228,2997
1228,862
1228,2670
1228,2520
1228,584
1228,1041
1228,1680
1228,2040
1228,2886
1228,1208
1228,1981
1228,145
1228,2153
1228,340
1228,2979
1228,995
1228,2714
1228,2106
1229,3241
1229,485
1229,1910
1229,2388
1229,2190
1229,571
1229,2431
1229,2786
1229,289
1229,949
1229,3166
1229,488
1229,703
1229,796
1229,1495
1229,1828
1229,2225
1229,2767
1229,1926
1229,1948
1229,1588
1229,109
1230,1070
1230,683
1230,474
1230,1952
1230,2784
1230,270
1230,1186
1230,2703
1230,745
1230,1359
1230,1839
1230,2571
1230,2942
1230,3102
1230,1129
1230,2308
1230,2694
1230,687
1230,839
1230,164
1230,1151
1230,558
1230,498
1230,696
1230,3118
1231,1336
1231,1771
1231,3004
1231,68
1231,3220
1231,650
1231,37
1231,2244
1231,2256
1231,2338
1231,1998
1231,2733
1231,2749
1231,279
1231,2572
1231,2822
1231,2826
1232,1271
1232,3060
1232,2689
1232,1249
1232,2243
1232,2620
1232,871
1232,3055
1232,908
1232,2244
1232,2538
1232,40
1232,2406
1232,2072
1232,2653
1232,2096
1232,2528
1232,3033
1232,111
1232,646
1232,917
1232,1828
1233,106
1233,1977
1233,2454
1233,1648
1233,2325
1233,821
1233,2633
1233,1214
1233,2360
1233,105
1233,1722
1233,396
1233,321
1233,2065
1233,2338
